,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
13,"haixun wang , carlo zaniolo",vldb,,using sql to build new aggregates and extenders for object - relational systems 2000,"on schema matching with opaque column names and data values jaewoo kang , jeffrey f. naughton 2003",,sigmod conference,"_.unimmediate_col [val](text=field, text_value=value) cols , kellen",1.0
14,"on schema matching with opaque column names and data values jaewoo kang , jeffrey f. naughton 2003",,sigmod conference,,spirit : sequential pattern mining with regular expression constraints vldb,"rajeev rastogi , kyuseok shim , minos n. garofalakis",,"1999.1 𖷊遊字 val lao , lai , laii",1.0
15,spirit : sequential pattern mining with regular expression constraints vldb,"rajeev rastogi , kyuseok shim , minos n. garofalakis",,1999.0,"replication , consistency , and practicality : are these mutually exclusive ? avishai wool , henry f. korth , yuri breitbart , todd a. anderson",CONFERENCE authors,sigmod conference,1998.0 ��,1.0
16,"replication , consistency , and practicality : are these mutually exclusive ? avishai wool , henry f. korth , yuri breitbart , todd a. anderson",,sigmod conference,1998.0,"world wide database - integrating the web , corba , and databases kevin smith , athman bouguettaya , mourad ouzzani , james beard , lily hendra , boualem benatallah 1999",,sigmod conference,braska state conference,1.0
17,"world wide database - integrating the web , corba , and databases kevin smith , athman bouguettaya , mourad ouzzani , james beard , lily hendra , boualem benatallah 1999",,sigmod conference,,"data management for earth system science james frew , jeff dozier sigmod",,,1997.0 _______________________,1.0
18,"data management for earth system science james frew , jeff dozier sigmod record",,,1997.0,"replication , consistency , and practicality: are these mutually exclusive ? bacos lus , tlana h. korth , yuri breitbart , todd a. anderson",,sigmod conference,"1998.0 outherncolauthors andauthors: are these mutually exclusive? bbw korth , yuri breitbart , todd a. anderson",1.0
19,"replication , consistency , and practicality : are these mutually exclusive ? avishai wool , henry f. korth , yuri breitbart , todd a. anderson",,sigmod conference,1998.0,optimizing database architecture for the new bottleneck : memory access vldb v.,"peter a. boncz , stefan manegold , martin l. kersten",,2000.0 uania,1.0
20,optimizing database architecture for the new bottleneck : memory access vldb j.,"peter a. boncz , stefan manegold , martin l. kersten",,2000.0,"catching the boat with strudel : experiences with a web-site management system jaewoo kang , dan suci",,sigmod conference,1998.0 ibrary,1.0
21,"catching the boat with strudel : experiences with a web-site management system jaewoo kang , dan suciu , alon y. levy , daniela florescu , mary f. fernandez",,sigmod conference,1998.0,"storage estimation for multidimensional aggregates in the presence of hierarchies jeffrey f. naughton , amit shukla , karthikeyan ramasamy , prasad deshpande 1996",,vldb,galitarian,1.0
22,"storage estimation for multidimensional aggregates in the presence of hierarchies jeffrey f. naughton , amit shukla , karthikeyan ramasamy , prasad deshpande 1996",,vldb,,optimizing database architecture for the new bottleneck : memory access vldb j.,"peter a. boncz , stefan manegold , martin l. kersten",,2000.0 𐆗越 col col1,1.0
23,optimizing database architecture for the new bottleneck : memory access vldb j.,"peter a. boncz , stefan manegold , martin l. kersten",,2000.0, 1, 1934, , 16:17 𐆗越 col col2,1.0
24, ,"peter a. boncz , stefan manegold , martin l. kersten",,2000.0 𐆗越 col col1,everal,using sql to build new aggregates and extenders for object - non-,"haixun wang , carlo zaniolo",vldb,1.0
25, , 1934,,2000.0 𐆗越 col col1,Title :,"martin staudt , yannis vassiliou , manfred a. jeusfeld , stella gatziu",,�Val 2013 cols-col@locomat.gov [email protected],1.0
26, , 1934, ,2000.0 𐆗越 col col1,index configuration in database ELIPSE,,,INSTANCE author NAME YEAR,1.0
27, , 1934, , 16:17 𐆗越 col col2,"optimizing queries using materialized views : a practical , scalable solution per-åke larson , jonathan goldstein sigmod conference",,,2001.0 VIDIA,1.0
28,,using sql to build new aggregates and extenders for object - relational systems 2000,"haixun wang , carlo zaniolo",vldb,using urls to build new extenders - relational systems 1999,"james freder , martin mackison JR",vldb,_.html3.js - relational systems 1998,1.0
29,design and management of data warehouses : report on the dmdw '99 workshop sigmod record 1999,"martin staudt , yannis vassiliou , manfred a. jeusfeld , stella gatziu",,,incremental organization for data recording,"s. sudarshan , p. p. s. narayan , rama kanneganti , h. v. jagadish , s. seshadri",vldb,1997.0 ܕܕܕܧ (1995) .,1.0
30,index configuration in object-oriented databases elisa bertino vldb j. 1994,,,, , SOUTH CAROL, 1, REGISTERMENTS:,1.0
31,"optimizing queries using materialized views : a practical , scalable solution per-åke larson , jonathan goldstein sigmod conference",,,2001.0,nam huyn,sigmod record,1994.1 ItemThumbnailImage,data analysis and mining in the life sciences,1.0
32,using sql to build new aggregates and extenders for object - relational systems 2000,"haixun wang , carlo zaniolo",vldb,,semantic data caching and replacement 1996,"björn þór jónsson , shaul dar , divesh srivastava , michael tan , michael j. franklin",vldb,��,1.0
33,incremental organization for data recording and warehousing,"s. sudarshan , p. p. s. narayan , rama kanneganti , h. v. jagadish , s. seshadri",vldb,1997.0,"storage estimation for multidimensional aggregates in the presence of hierarchies laura g. naughton , amit shukla , karthikeyn ramasamy , prasad deshpande , aubankaraja nishadhi 2009",,vldb,𐐕��,1.0
34, ,"s. sudarshan , p. p. s. narayan , rama kanneganti , h. v. jagadish , s. seshadri",vldb,1997.0 ܕܕܕܧ (1995) .,xcache : a,,sigmod conference,cedented,1.0
35, , MOUSCASON - MARCH 10. 2006,vldb,1997.0 ܕܕܕܧ (1995) .,a probabilistic relational model and algebra acm trans . database syst .,"debabrata dey , sumit sarkar",,1996.0 !!!,1.0
36, , MOUSCASON - MARCH 10. 2006, ,1997.0 ܕܕܕܧ (1995) .,"metu interoperable database system emergent kilic , pinar koksal , cem evrendilek , ugur halici , sema mancuhan , n. kesim , asuman dogac , cevdet d",,,1995.1 ��,1.0
37, , MOUSCASON - MARCH 10. 2006, , REGISTERMENTS:,dynamic multi-resource load balancing in parallel database systems vldb,"robert marek , erhard rahm",,1995.0 ����,1.0
38, , MOUSCASON - MARCH 10. 2006, , REGISTERMENTS:, ," [{article,author,article} [url= {article text= {color:green", 1,1995.0 ����,1.0
39, , SOUTH CAROL, , REGISTERMENTS:,,sigmod record,1995.0 vironmental,a close look at the ifo data model magdy s. hanna,1.0
40,nam huyn,sigmod record,2001.0,data analysis and mining in the life sciences,dynamic multi-resource load balancing in parallel database systems vldb,"robert marek , erhard rahm",,1995.0 ��,1.0
41,semantic data caching and replacement 1996,"björn þór jónsson , shaul dar , divesh srivastava , michael tan , michael j. franklin",vldb,,"replication , consistency , and practicality : are these mutually exclusive ? ikantje , jan j. , p. t. , r. k.",,sigmod conference,1998.0 imilian ili khodian,1.0
42,"storage estimation for multidimensional aggregates in the presence of hierarchies jeffrey f. naughton , amit shukla , karthikeyan ramasamy , prasad deshpande 1996",,vldb,,"catch the boat with strudel : experiences with a web-site management system jaewoo kang , dan suciu , alon y. lev , daniela f. fernandez",,sigmod conference,1998.0 ����‍♪,1.0
43,"xcache : a semantic caching system for xml queries elke a. rundensteiner , song wang , li chen 2002",,sigmod conference,,"static xml documents with distribution and replication memen pommert jaan sokkova-bacchii ARAMARAS, MARYLAND, NY, U.C., 1992",,,enei,1.0
44,a probabilistic relational model and algebra acm trans . database syst .,"debabrata dey , sumit sarkar",,1996.0,"issues in developing very large data warehouses vish jumani , lyman do , david van rossum , pamela draw",,,1998.0 ��,1.0
45,"metu interoperable database system ebru kilic , pinar koksal , cem evrendilek , ugur halici , sema mancuhan , n. kesim , asuman dogac , cevdet dengi , sena nural , gökhan özhan , fatma ozcan , ismailcem budak arpinar sigmod record",,,1995.0,database performance in the real world - tpc-d and sap r/3 ( experience paper ) 1997,"jochen doppelhammer , donald kossmann , thomas höppler , alfons kemper",sigmod conference,umerous,1.0
46,dynamic multi-resource load balancing in parallel database systems vldb,"robert marek , erhard rahm",,1995.0, 1, Summary, , In August 2011 the Journal of Geophysical Research: Solid Earth Systems published a paper,1.0
47, ,"robert marek , erhard rahm",,1995.0 ����,1997.0,"data management for earth system science james frew , jeff dozier sigmod record",,,1.0
48, ," [{article,author,article} [url= {article text= {color:green",,1995.0 ����,"'' malya , i shrunk the dbms '' : footprint , mobility , and beyond ( panel ) sigmod conference",praveen seshadri,,1999.0 _.,1.0
49,,sigmod record,1995.0,a close look at the ifo data model magdy s. hanna,"metu interoperable database system ebru kilic , pinar koksal , cem evrendilek , ugur halici , sema mancuhan , n. kesim , asuman dogac , cevdet dengi , sena nural , gökhan özhan , fatma ozcan , ismailcem budak arpinar sigmod record",,,1994.0 BuyableInstoreAndOnlineVal ids . LnF-N ids . Nf-N ids . NfU-Q,1.0
50,dynamic multi-resource load balancing in parallel database systems vldb,"robert marek , erhard rahm",,1995.0, 1," Fantasy and Sci-Fi RPG is now part of the Fantasy, Sci-Fi and Fantasy Book Network.", , Read more about Fantasy,1.0
51,"replication , consistency , and practicality : are these mutually exclusive ? avishai wool , henry f. korth , yuri breitbart , todd a. anderson",,sigmod conference,1998.0,2000.0,spirit : sequential pattern mining with regular expression constraints vldb,"rajeev rastogi , kyuseok shim , minos n. garofalakis",,1.0
52,"catching the boat with strudel : experiences with a web-site management system jaewoo kang , dan suciu , alon y. levy , daniela florescu , mary f. fernandez",,sigmod conference,1998.0,semantic data caching and replacement 2012,"björn þór jónsson , shaul dar , divesh srivastava , michael tan , michael j. franklin",vldb,��,1.0
53,"dynamic xml documents with distribution and replication ioana manolescu , serge abiteboul , tova milo , angela bonifati , gregory cobena sigmod conference 2003",,,,"spire : a progressive content-based spatial image retrieval engine chung-sheng li , vittorio castelli , juan d. de los rufi , eric m. del rocho 2000",,sigmod conference,��,1.0
54,"issues in developing very large data warehouses vish jumani , lyman do , david van rossum , pamela drew , wei jin vldb",,,1998.0,v-trees -,,,1994.1 ONSORED,1.0
55,database performance in the real world - tpc-d and sap r/3 ( experience paper ) 1997,"jochen doppelhammer , donald kossmann , thomas höppler , alfons kemper",sigmod conference,,linear model and algebra acm trans . database syst .,"debabrata dey , sumit sarkar",,1996.0 𔐐�OL,1.0
56, ,"jochen doppelhammer , donald kossmann , thomas höppler , alfons kemper",sigmod conference,umerous,"_ a new method for similarity indexing of market basket data joel l. wolf , charu c. aggarwal , philip s. yu sigmod conference",,,1993-93.1 _.,1.0
57, , ...and,sigmod conference,umerous,"data management for earth system science james frew , jeff dozier sigmod calendar",,,1997.0     ...................................... _______________________,1.0
58, , ...and, ,umerous,"metu interoperable database system ebru kilic , pinar koksal , cem evrendilek , ugur halici , sema mancuhan , n. kesim , asuman dogac , cevdet dengi , sena nural , gökhan özhan , fatma ozcan , ismailcem budak arpinar sigmod record",,,1995.0 _. _.,1.0
59, , ...and, ," VILIMIT, PLANNED",semantic data caching and replacement 1997,"björn þór jónsson , shaul dar , divesh srivastava , michael tan , michael j. franklin",vldb,"Literature index, bibliometric information, bibliographical indexes, and indexes for all languages 2005",1.0
60, , ...and, ," VILIMIT, PLANNED",dynamic multi-resource load balancing in parallel database systems vldb,"robert marek , erhard rahm",,2000.0 ��,1.0
61, , Summary, ," VILIMIT, PLANNED",semantic data caching and replacement 2001,"björn þór jónsson , shaul dar , dives","vldb , year",��,1.0
62, , Summary, ," VILIMIT, PLANNED",PAMPLES,,sigmod conference,,1.0
63, , Summary, , In August 2011 the Journal of Geophysical Research: Solid Earth Systems published a paper, printer PLUG id PROPER,sigmod conference,_.molino, 1,1.0
64,1997.0,"data management for earth system science james frew , jeff dozier sigmod record",,,"xcache : a semantic caching system for xml queries elke a. rundensteiner , song wang , li chen 2002",,sigmod conference,insula_hubs CONSTRICT_TEMPLATE,1.0
65,"`` honey , i shrunk the dbms '' : footprint , mobility , and beyond ( panel ) sigmod conference",praveen seshadri,,1999.0,"world wide database - integrating the web , corba , and databases kevin smith , athman bradford",,sigmod conference,OPERATING RESERVING,1.0
66,"metu interoperable database system ebru kilic , pinar koksal , cem evrendilek , ugur halici , sema mancuhan , n. kesim , asuman dogac , cevdet dengi , sena nural , gökhan özhan , fatma ozcan , ismailcem budak arpinar sigmod record",,,1995.0,"v-b-vlog.mgr - log file format, which describes the underlying file system and what log files are considered",,,1994.0 ��,1.0
67, ,,,1994.0 BuyableInstoreAndOnlineVal ids . LnF-N ids . Nf-N ids . NfU-Q,"optimizing SQL execution in context hypergraphs : nested , views and binding propagations jia liang han vldb j. 1996",,,ilogy,1.0
68, ," Fantasy and Sci-Fi RPG is now part of the Fantasy, Sci-Fi and Fantasy Book Network.",,1994.0 BuyableInstoreAndOnlineVal ids . LnF-N ids . Nf-N ids . NfU-Q,"spire : a progressive content-based spatial image retrieval engine chung-sheng li , vittorio castelli , lawrence d. bergman , john r. smith 2000",lauffle-lach,sigmod conference,_.pivacolive,1.0
69, ," Fantasy and Sci-Fi RPG is now part of the Fantasy, Sci-Fi and Fantasy Book Network.", ,1994.0 BuyableInstoreAndOnlineVal ids . LnF-N ids . Nf-N ids . NfU-Q,r a close look at the ifo data model magnific,,sigmod record,1996.1 VIDIA author,1.0
70, ," Fantasy and Sci-Fi RPG is now part of the Fantasy, Sci-Fi and Fantasy Book Network.", , Read more about Fantasy,incremental organization for data recording and warehousing,"s. sudarshan , p. p. s. narayan , rama kanneganti , h. v. jagadish , s. seshadri",vldb,1997.001 comMENTATION,1.0
71,1999.0,spirit : sequential pattern mining with regular expression constraints vldb,"rajeev rastogi , kyuseok shim , minos n. garofalakis",,index configuration in object-oriented databases elisa bertino vldb j. 1994,,,vironment,1.0
72,semantic data caching and replacement 1996,"björn þór jónsson , shaul dar , divesh srivastava , michael tan , michael j. franklin",vldb,,"optimizing queries using materialized views : a practical , scalable solution per-åke larson , jonathan goldstein sigmod conference",,,2001.0 ��,1.0
73,"spire : a progressive content-based spatial image retrieval engine chung-sheng li , vittorio castelli , lawrence d. bergman , john r. smith 2000",,sigmod conference,,a probabilistic relational model and algebra acm trans . database syst .,"debabrata dey , sumit sarkar",,1996.0 braska,1.0
74,"v-trees - a storage method for long vector data maurício r. mediano , marcelo dreux , marco a. casanova vldb",,,1994.0,dtl 's dataspot : database exploratory search engine as easy as navigating the web,"gadi entin , shai geva , eran palmon , shaul dar",sigmod conference,1998.0 uaniaGEN platform,1.0
75,a probabilistic relational model and algebra acm trans . database syst .,"debabrata dey , sumit sarkar",,1996.0,"world wide database - integrating the Web , corba , and databases kevin smith , athman bouguettaya , mourad ouzzani , james beard , lily hendra , boualem benatallah 2000",,sigmod conference,oubtedly,1.0
76,"a new method for similarity indexing of market basket data joel l. wolf , charu c. aggarwal , philip s. yu sigmod conference",,,1999.0,"a new method for similarity indexing of market basket data joel l. wolf , charu c. aggarwal , philip s. yu sigmod conference",,,1999.0 𠡐�骨 𠌛� 𐑑� 𐍑� a new method for,1.0
77,"data management for earth system science james frew , jeff dozier sigmod record",,,1997.0,a close look at the ifo data model magdy s. m,,sigmod record,1993 iomcol-tobel,1.0
78,"metu interoperable database system ebru kilic , pinar koksal , cem evrendilek , ugur halici , sema mancuhan , n. kesim , asuman dogac , cevdet dengi , sena nural , gökhan özhan , fatma ozcan , ismailcem budak arpinar sigmod record",,,1995.0,managing parallelism in parallel database systems,"david j. dewitt , manish mehta",vldb,1995.0 ��,1.0
79,semantic data caching and replacement 1996,"björn þór jónsson , shaul dar , divesh srivastava , michael tan , michael j. franklin",vldb,,.1. MARRIO,"s. sudarshan, p. p. s. narayan, rama kanneganti",.1. INC.,1998.0 ��,1.0
80,dynamic multi-resource load balancing in parallel database systems vldb,"robert marek , erhard rahm",,1995.0,"v-trees - a storage method for long vector data maurício r. mediano , marcelo dreux , marco a. casanova vldb",,,1994.0 ibrary,1.0
81,semantic data caching and replacement 1996,"björn þór jónsson , shaul dar , divesh srivastava , michael tan , michael j. franklin",vldb,,"xcache : a semantic caching system for xml queries elke a. rundensteiner , song wang , li chen 2002",,sigmod conference,ilingsUMORABLE_TEXTS_RUNNING_CALLBACK:,1.0
82,"spire : a progressive content-based spatial image retrieval engine chung-sheng li , vittorio castelli , lawrence d. bergman , john r. smith 2000",,sigmod conference,, ," So, you should be able to see", 1,ilingsUMORABLE_TEXTS_RUNNING_CALLBACK:,1.0
83,PAMPLES, ,sigmod conference,,"debabrata dey , sumit sarkar",,1996.0 𠆓个 cwh.r.t col name row col table col value col column,a probabilistic relational model and algebra ecm trans . database syst .,1.0
84,PAMPLES, , pamplodes 1,,"replication , consistency , and practicality : are these mutually exclusive ? avishai wool , henry f. korth , yuri breitbart , todd a. anderson",,sigmod conference,1998.0 VIDIA title,1.0
85,PAMPLES, , pamplodes 1, ,quasi-cubes : exploiting approximations in multidimensional databases,"daniel barbará , ricardo grosso",sigmod record,1997.0 ��1,1.0
86, printer PLUG id PROPER,sigmod conference,_.molino, ,"research issues in federated database systems : reports of efdbs '97 workshop fèlix , mark roantree , mark w. w. vermeer , wilhelm hasselbring , martin schönhoff , markus strässler , barry eaglestone , stefan conrad 1997",,sigmod record,vironment,1.0
87,"xcache : a semantic caching system for xml queries elke a. rundensteiner , song wang , li chen 2002",,sigmod conference,,optimizing database architecture,"stefan manegold , martin l. kersten",,2000.0 ��-,1.0
88,"world wide database - integrating the web , corba , and databases kevin smith , athman bouguettaya , mourad ouzzani , james beard , lily hendra , boualem benatallah 1999",,sigmod conference,,guest editor 's introduction sigmod record,karl aberer,,2003.0 izational,1.0
89,"v-trees - a storage method for long vector data maurício r. mediano , marcelo dreux , marco a. casanova vldb",,,1994.0,dynamic multi-resource load balancing in parallel database systems vldb,"robert marek , erhard rahm",,1995.0 ____________________________ com.android.tools vids,1.0
90,"optimizing relational queries in connection hypergraphs : nested queries , views , and binding propagations jia liang han vldb j. 1998",,,,"v-triangle - a storage method for long vector data maurício r. mediano , marcelo dreux , marco a. casanova vldb",,,1994.1 ibraryCOMMUNICATIONS,1.0
91,"spire : a progressive content-based spatial image retrieval engine chung-sheng li , vittorio castelli , lawrence d. bergman , john r. smith 2000",,sigmod conference,,incremental organization for data recording and warehousing,"s. sudarshan , p. p. s. narayan , rama kanneganti , h. v. jagadish , s. seshadri",vldb,1997.0 --------------------------,1.0
92,a close look at the ifo data model magdy s. hanna,,sigmod record,1995.0,quasi-cubes : exploiting approximations in multidimensional databases,d,sigmod record,2003.0 ��,1.0
93,incremental organization for data recording and warehousing,"s. sudarshan , p. p. s. narayan , rama kanneganti , h. v. jagadish , s. seshadri",vldb,1997.0,"managing comparative isolation and clustering, clustering, and integration in multi-language database systems","david j. dewitt , manish mehta",vldb,1995.0 galitarian,1.0
94,index configuration in object-oriented databases elisa bertino vldb j. 1994,,,,managing intra-operator parallelism in parallel database systems,"david j. dewitt , manish mehta",vldb,1994.0 ��,1.0
95,"optimizing queries using materialized views : a practical , scalable solution per-åke larson , jonathan goldstein sigmod conference",,,2001.0,"world wide database - integrating the web , corba , and databases kevin smith , athman bouguettaya , mourad ouzzani , james beard , lily hendra , boualem benatallah 1999",,sigmod conference,galitarian,1.0
96,a probabilistic relational model and algebra acm trans . database syst .,"debabrata dey , sumit sarkar",,1996.0,"xcache : a semantic caching system for xml queries elke a. rundensteiner , song wang ,",,sigmod conference,mire,1.0
97,dtl 's dataspot : database exploration as easy as browsing the web,"gadi entin , shai geva , eran palmon , shaul dar",sigmod conference,1998.0,filter trees for managing spatial data over a range of size granularities 1996,kenneth c.,vldb,tnccoltitle,1.0
98,"world wide database - integrating the web , corba , and databases kevin smith , athman bouguettaya , mourad ouzzani , james beard , lily hendra , boualem benatallah 1999",,sigmod conference,,semantic data caching and replacement 2000,"björn þór jónsson , shaul dar , divesh srivastava , michael tan , michael j. franklin",vldb cola,��,1.0
99,"a new method for similarity indexing of market basket data joel l. wolf , charu c. aggarwal , philip s. yu sigmod conference",,,1999.0,"world wide database - integrating the web , corba , and databases kevin smith , athman bouguettaya , mourad ouzzani , james beard , lily hendra , boualem benatallah 1999",,sigmod conference,ilaterus2018 col,1.0
100,a close look at the ifo data model magdy s. hanna,,sigmod record,1995.0,"`` honey , i shrunk the dbms '' : footprint , mobility , and beyond ( panel ) sigmod conference",praveen seshadri,,1999.0 ��GENERALIZATION-2,1.0
101,managing intra-operator parallelism in parallel database systems,"david j. dewitt , manish mehta",vldb,1995.0,object normal forms and dependency constraints for object-oriented schemata trans . database syst . 1997,"zahir tari , stefano spaccapietra , john stokes",,��,1.0
102,incremental organization for data recording and warehousing,"s. sudarshan , p. p. s. narayan , rama kanneganti , h. v. jagadish , s. seshadri",vldb,1997.0,dtl 's dataspot : database exploration as easy as browsing the web,"gadi entin , shai geva , eran palmon , shaul dar",sigmod conference,1998.0 ��,1.0
103,"v-trees - a storage method for long vector data maurício r. mediano , marcelo dreux , marco a. casanova vldb",,,1994.0,"on schema matching with opaque column names and data types jaewoo kang , jeffrey f. naughton 2004",,sigmod conference,galitarian,1.0
104,"xcache : a semantic caching system for xml queries elke a. rundensteiner , song wang , li chen 2002",,sigmod conference,,index configuration in object-oriented databases elisa bertino vld,,,_. org,1.0
105, ,,sigmod conference,ilingsUMORABLE_TEXTS_RUNNING_CALLBACK:,"dynamic xml documents with distribution and replication ioana manolescu , serge abiteboul , tova milo , angela bonifati , gregory cobena sigmod conference 2004",,,��-CONV authors,1.0
106, ," So, you should be able to see",sigmod conference,ilingsUMORABLE_TEXTS_RUNNING_CALLBACK:,incremental organization for data recording and warehousing,"s. sudarshan , p. p. s. narayan , rama kanneg",vldb,1997.1 izational,1.0
107,"debabrata dey , sumit sarkar",,1996.0,a probabilistic relational model and algebra acm trans . database syst .,filter trees for managing spatial data over a range of size granularities 1997,cindy e. shilom . harvard h. shilom,vldb,vironment,1.0
108,"replication , consistency , and practicality : are these mutually exclusive ? avishai wool , henry f. korth , yuri breitbart , todd a. anderson",,sigmod conference,1998.0, ," The CITES_BASICES structure, for instance, is the same as its name, except", 1,vironment,1.0
109,quasi-cubes : exploiting approximations in multidimensional databases,"daniel barbará , mark sullivan",sigmod record,1997.0,,sigmod conference,1998.0 cedented,"catching the boat with strudel : experiences with a web-site management system jaewoo kang , dan suciu , alon y. levy , daniela florescu , mary f. fernandez",1.0
110,"research issues in federated database systems : report of efdbs '97 workshop fèlix saltor , mark roantree , mark w. w. vermeer , wilhelm hasselbring , martin schönhoff , markus strässler , barry eaglestone , stefan conrad 1997",,sigmod record,,"research issues in Federated database systems : report of efdbs '97 workshop fèlix saltor , mark roantree , mark w. w. vermeer , wilhelm hasselbring , martin schönhoff , markus strässler , barry eaglestone , stefan conrad 1997",,sigmod record,"VIDIA SIPOLA, PLO EINTRIDES PROLOGISER, SIPOLA eINTRIDES PROLOGISER: PLO EINTRIDES POINTER: PLO EIN",1.0
111,optimizing database architecture for the new bottleneck : memory access vldb j.,"peter a. boncz , stefan manegold , martin l. kersten",,2000.0,"research issues in federated database systems : report of efdbs '97 workshop fèlix saltor , mark roantree , mark w. w. vermeer , wilhelm hasselbring , martin schönhoff , markus strässler , barry eaglestone , stefan conrad 1997",,sigmod record,izationalSTATISTICS,1.0
112,guest editor 's introduction sigmod record,karl aberer,,2003.0,"data management for earth system science james frew , jeff dozier sigmod record",,,1997.0 _.,1.0
113,dynamic multi-resource load balancing in parallel database systems vldb,"robert marek , erhard rahm",,1995.0, ," For a table that does not exist but contains useful information about this document, see Table 1.0", 1,1997.0 _.,1.0
114,"v-trees - a storage method for long vector data maurício r. mediano , marcelo dreux , marco a. casanova vldb",,,1994.0,"björn þór jónsson , shaul dar , divesh srivastava , michael tan , michael j. franklin",vldb,��TITLE,semantic data caching and replacement 1996,1.0
115,incremental organization for data recording and warehousing,"s. sudarshan , p. p. s. narayan , rama kanneganti , h. v. jagadish , s. seshadri",vldb,1997.0,author,,sigmod conference,��,1.0
116,quasi-cubes : exploiting approximations in multidimensional databases,"daniel barbará , mark sullivan",sigmod record,1997.0,a close look at the ifo data model magdy s. hanna,,sigmod record,1996.0 ibrary,1.0
117,managing intra-operator parallelism in parallel database systems,"david j. dewitt , manish mehta",vldb,1995.0,constraint databases : a tutorial introduction 2000,jan van den buss,sigmod record,ibrary,1.0
118,managing intra-operator parallelism in parallel database systems,"david j. dewitt , manish mehta",vldb,1995.0,constraint databases : a tutorial introduction 2000,ann van den bussche,sigmod record,INSTANCE ID constraints databases : a tutorial introduction 2000,1.0
119,"world wide database - integrating the web , corba , and databases kevin smith , athman bouguettaya , mourad ouzzani , james beard , lily hendra , boualem benatallah 1999",,sigmod conference,,opid,,sigmod conference,laden,1.0
120,"xcache : a semantic caching system for xml queries elke a. rundensteiner , song wang , li chen 2002",,sigmod conference,,index configuration in object-oriented databases elissa bertino vldb j. 1992,,,INSTALLED TITLE,1.0
121,filter trees for managing spatial data over a range of size granularities 1996,"kenneth c. sevcik , nick koudas",vldb,,paralleled,,sigmod conference,paralleled,1.0
122,semantic data caching and replacement 1996,"björn þór jónsson , shaul dar , divesh srivastava , michael tan , michael j. franklin",vldb,,"a database index to large biological sequences robert w. irving , ela hunt , malcolm p. atkinson",,vldb,2001.0 ��,1.0
