,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
17,mining fuzzy association rules in databases,"c kuok , a fu , m wong",sigmod record,1998,mining fuzzy association rules in databases,"k chen , y liwei","new directions for higher education ,",,0
18,data staging for on-demand broadcast,"d aksoy , m franklin , s zdonik",vldb,2001,workflow integration in object-relational databases,"t westmann , e gehrke","& hellip ; of the acm sigmod conference on management of data , pages . stanford & hellip ; ,",2002.0,0
19,aurora : a data stream management system,"d abadi , d carney , u чetintemel , m cherniack , c convey , c erwin , e galvez , m hatoun , a maskey , a rasin , a singer , m stonebraker , n tatbul , y xing , r yan , s zdonik",sigmod conference,2003,efficient data gathering and aggregation for large video databases,"s chaudhuri , j wang",sigmod conference,2003,0
20,managing web data,,,1999,managing data streams in a relational database management system,"g gardarin , j gruser , z tang",,,0
21,guest editor 's introduction,,,2002,guest editor 's introduction,dj gibbons,"new directions for adult and continuing education ,",2003.0,0
22,guest editor 's introduction,,,1998,guest editor 's introduction,jc brown,"new directions for program evaluation ,",,0
23,the design and implementation of a sequence database system,"p seshadri , m livny , r ramakrishnan",vldb,1996,distributed databases : the first wave of distributed data,"sh son , r ramakrishnan","proceedings of the seventh international conference on principles of database & hellip ; ,",k. 98.0,0
24,dms : a parallel data mining server,f george,vldb,1998,database research at university of ulm,"rl lakshmanan , b shapiro",,,0
25,a database interface for file updates,"s abiteboul , s cluet , t milo",sigmod conference,1995,editor 's notes,za blott,sigmod record,1996,0
26,document management as a database problem,r bayer,vldb,1995,document management as a database problem,"ma borges , g wiederhold","acm transactions on database systems ( tods ) ,",1990.0,0
27,converting relational to object-oriented databases,j fong,sigmod record,1997,"xml data management in the digital age , ''","m leach , r snodgrass , hp kriegel",,,0
28,metu object-oriented dbms,"a dogac , i arpinar , c evrendilek , c ozkan , i altintas , i durusoy , m altinel , t okay , y saygin",sigmod conference,1994,the mariposa distributed database management system,l fegaras,"proceedings of the 1992 acm sigmod international conference & hellip ; ,",1992.0,0
29,optimizing queries with universal quantification in object-oriented and object-relational databases,"j clauпen , a kemper , g moerkotte , k peithner",vldb,1997,temporal database systems,"r rastogi , k shim","proc . 1995 acm sigmod international conference on management of data ,",,0
30,a data model and data structures for moving objects databases,"l forlizzi , r gќting , e nardelli , m schneider",sigmod conference,2000,data models and data structures for moving objects,"t fiebig , h kriegel",acm trans . database syst .,1999,0
31,a query language and optimization techniques for unstructured data,"p buneman , s davidson , g hillebrand , d suciu",sigmod conference,1996,query optimization in compressed database systems,"b goh , s seshadri , j naughton","computer networks ,",1992.0,0
32,distributed query evaluation on semistructured data,d suciu,acm trans . database syst .,2002,a distributed approach to semistructured data,"kl davis , j leszczylowski , s rothnie",proceedings of the international conference on very large,,0
33,electronic commerce : tutorial,"n adam , y yesha",sigmod conference,1998,tutorial on the design of active databases for federated database systems,"r ramakrishnan , s chaudhuri",sigmod conference,1999,0
34,schemasql - a language for interoperability in relational multi-database systems,"l lakshmanan , f sadri , i subramanian",vldb,1996,implementing schema evolution in object-relational databases,"r srikant , r agrawal",vldb,1997.0,0
35,a logical foundation for deductive object-oriented databases,"m liu , g dobbie , t ling",acm trans . database syst .,2002,infering structure in semistructured data,g kappel,proceedings of the 1986 acm sigmod international conference,,0
36,online association rule mining,c hidber,sigmod conference,1999,algorithms for mining association rules,"d agrawal , s chaudhuri",vldb,1999,0
37,"data-driven , one-to-one web site generation for data-intensive applications","s ceri , p fraternali , s paraboschi",vldb,1999,database management systems 101 and the internet,b gupta,,2001.0,0
38,a cost model for clustered object-oriented databases,"g gardarin , j gruser , z tang",vldb,1995,cost-based selection of processing algorithms for continuous queries,g gardarin,acm trans . database syst .,2000,0
39,management of multidimensional discrete data,p baumann,vldb j.,1994,database management systems,c kanne,proceedings of international conference on management of,,0
40,discovery of multiple-level association rules from large databases,"j han , y fu",vldb,1995,efficient algorithms for mining association rules from large databases,"r agrawal , pj haas , u dayal",vldb,2000.0,0
41,automated resolution of semantic heterogeneity in multidatabases,"m bright , a hurson , s pakzad",acm trans . database syst .,1994,dynamic integrity maintenance in heterogeneous domains,"t fiebig , h garcia-molina , jr haritsa , k ramamritham",vldb,1995,0
42,book review column,k aberer,sigmod record,2002,editor 's notes,m franklin,"new directions for program evaluation ,",,0
43,parallel mining algorithms for generalized association rules with classification hierarchy,"t shintani , m kitsuregawa",sigmod conference,1998,parallel mining algorithms for generalized association rules with classification hierarchy,"j yang , y papakonstantinou",sigmod conference,1998 ��,0
44,compressed accessibility map : efficient access control for xml,"t yu , d srivastava , l lakshmanan , h jagadish",vldb,2002,access control : a self-tuning algorithm,"f borrel , j kiernan , y tsichritzis","bt technology journal ,",1998.0,0
45,an annotated bibliography on active databases,"u jaeger , j freytag",sigmod record,1995,efficient algorithms for mining association rules in large databases,"mj carey , m altinel","ieee computer ,",,0
46,predictive dynamic load balancing of parallel and distributed rule and query processing,"h dewan , s stolfo , m hernсndez , j hwang",sigmod conference,1994,guest editorial,w wang,"ieee technology journal ,",1997.0,0
47,a layered architecture for querying dynamic web content,"h davulcu , j freire , m kifer , i ramakrishnan",sigmod conference,1999,an efficient algorithm for mining association rules in large databases,"g dobbie , m shah","ieee transactions on knowledge and data engineering ,",2001.0,0
48,databases for gis,"c medeiros , f pires",sigmod record,1994,the design of a data management system for international service providers,"wt mcleod , y vincent","proceedings of the 2000 acm sigmod international conference & hellip ; ,",2004,0
49,quasi-cubes : exploiting approximations in multidimensional databases,"d barbarс , m sullivan",sigmod record,1997,query optimisation for xml,"y morimoto , t fukuda , k tanaka","ieee computer ,",,0
50,java and relational databases : sqlj ( tutorial ),,,1998,"introduction to databases . new directions for program evaluation ,","m hampstead , m lee","conference on management of data , august ,",,0
51,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",vldb,1995,efficiently mining large data sets from text databases,"s amer-yahia , r ramakrishnan","computer networks ,",2004.0,0
52,extraction of object-oriented structures from existing relational databases,"s ramanathan , j hodges",sigmod record,1997,semantic integration of semistructured and structured documents : implementation and performance,"pb gibbons , a d'and",vldb,1997,0
53,distance browsing in spatial databases,"g hjaltason , h samet",acm trans . database syst .,1999,probabilistic relational modeling,"t zhang , g lee , g mecca , p merialdo","data engineering ,",1995.0,0
54,scalable parallel data mining for association rules,"e han , g karypis , v kumar",sigmod conference,1997,parallel mining of association rules,"k ramamohanarao , v kumar , a rajasekar",,,0
55,concurrency and recovery for index trees,"d lomet , b salzberg",vldb j.,1997,concurrency control in timestamp database system,j gray,,,0
56,deeds towards a distributed and active real-time database system,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,1996,deeds towards a distributed and active real-time database system,"a hinneburg , d keim , k karlapalem , h kriegel",proc .,,0
57,continuous queries over data streams,"s babu , j widom",sigmod record,2001,database management systems and the internet,m cachlechner,"intl. conf . management of data and knowledge ,",1995.0,0
58,an authorization system for digital libraries,"e ferrari , n adam , v atluri , e bertino , u capuozzo",vldb j.,2002,the d-tree : an efficient index structure for high-dimensional spaces using relative approximation,"p o'neil , h kosch","acm sigmod record ,",1997.0,0
59,database research at nthu and itri,a chen,sigmod record,1994,database research at nthu and itri,mj carey,"journal of general medicine ,",1998.0,0
60,improved histograms for selectivity estimation of range predicates,"v poosala , y ioannidis , p haas , e shekita",sigmod conference,1996,efficient and robust selection processing in spatial databases,j gray,"acm transactions on database systems ,",1990.0,0
61,quorum consensus in nested transaction systems,"k goldman , n lynch",acm trans . database syst .,1994,an introduction to semistructured data,"h li , s sarawagi , t jarrell , x zhang","sigmod record ,",2002.0,0
62,improved histograms for selectivity estimation of range predicates,"v poosala , y ioannidis , p haas , e shekita",sigmod conference,1996,the design and implementation of a temporal database-object-relational database system,"i tatarinov , s tenet","lecture notes in computer science ,",1996.0,0
63,maintaining data privacy in association rule mining,"s rizvi , j haritsa",vldb,2002,data privacy in association rule mining,"n klas , r agrawal , p haas","ieee transactions on knowledge and data engineering ,",2003.0,0
64,database research at ut arlington,"s chakravarthy , y aslandogan , r elmasri , l fegaras , j oh",sigmod record,2003,guest editor 's introduction,dw leslie,"web : answering schema queries ,",,0
65,the role of integrity constraints in database interoperation,"m vermeer , p apers",vldb,1996,data management in an eftring database management system,p janus,"sigmod record ,",1997.0,0
66,repositories and object oriented databases,p bernstein,sigmod record,1998,editor 's notes,"r ng , k schwarz","new directions for program evaluation ,",,0
67,building knowledge base management systems,"j mylopoulos , v chaudhri , d plexousakis , a shrufi , t topaloglou",vldb j.,1996,implementation of multi-step join queries,"w hasan , q li , w ji , k han , i hafner , a hulgeri , y",submitted for,,0
68,optimizing disjunctive queries with expensive predicates,"a kemper , g moerkotte , k peithner , m steinbrunn",sigmod conference,1994,queries over multidimensional data,"s ramakrishnan , r rastogi","acm transactions on database systems ,",1990.0,0
69,editor 's notes,l liu,sigmod record,2001,editor 's notes,dp bernstein,"new directions for adult and continuing education ,",1998.0,0
70,integrating a structured-text retrieval system with an object-oriented database system,"t yan , j annevelink",vldb,1994,materialized views for data intensive web sites,"j vitter , s davidson , a pichler",submitted for,1993.0,0
71,reverse nearest neighbor aggregates over data streams,"f korn , s muthukrishnan , d srivastava",vldb,2002,mining fuzzy association rules in databases,"c li , m tao , j naughton , a shukla , c ozkan , i manolescu , k shim",vldb,2000,0
72,view management in multimedia databases,"k candan , e lemar , v subrahmanian",vldb j.,2000,views and information systems,n koudas,"information and software technology ,",,0
73,birch : an efficient data clustering method for very large databases,"t zhang , r ramakrishnan , m livny",sigmod conference,1996,data mining at the spatial scale,s sarawagi,vldb,1994,0
74,database technologies for electronic commerce,"r agrawal , r srikant , y xu",vldb,2002,an electronic commerce modeling system,"m zhou , m liu , sj roussopoulos",sigmod record,1997,0
75,database research at nthu and itri,a chen,sigmod record,1994,guest editor 's introduction,p stuckey,"the american statistician ,",2000.0,0
76,relaxed transaction processing,"m singh , c tomlinson , d woelk",sigmod conference,1994,dynamic query processing for multi-dimensional data sets,"e kossmann , e omiecinski","computer networks ,",1988.0,0
77,the hcc-tree : an efficient index structure for object oriented databases,"b sreenath , s seshadri",vldb,1994,on the storage allocation of object oriented data,"b ooi , j han , zhou",,,0
78,sampling large databases for association rules,h toivonen,vldb,1996,sampling large databases for association rules,"s lee , mh korth","proceedings of the 1989 acm sigmod international conference & hellip ; ,",1988.0,0
79,distributed query evaluation on semistructured data,d suciu,acm trans . database syst .,2002,distributed query evaluation on semistructured data,"p seshadri , e omiecinski , l fegaras","proceedings of the international conference on very large & hellip ; ,",1992.0,0
80,the challenge of process data warehousing,"m jarke , t list , j kіller",vldb,2000,query optimization in the context of hierarchical access control,"k aberer , j naughton","proceedings of the 1989 acm sigmod international conference & hellip ; ,",1989.0,0
81,a logical foundation for deductive object-oriented databases,"m liu , g dobbie , t ling",acm trans . database syst .,2002,ontologies,"r agrawal , r srikant","proceedings of the 1986 acm sigmod international conference & hellip ; ,",1987.0,0
82,optimizing queries on compressed bitmaps,"s amer-yahia , t johnson",vldb,2000,temporal conditions and integrity constraints in dynamic databases,"a geppert , c faloutsos",proc . int . conf . on management of,,0
83,converting relational to object-oriented databases,j fong,sigmod record,1997,data access across data streams,"r agrawal , r srikant",,,0
84,peerdb : peering into personal databases,"b ooi , k tan , a zhou , c goh , y li , c liau , b ling , w ng , y shu , x wang , m zhang",sigmod conference,2003,data warehouse management and integrity constraints,s rishi,"sigmod record ,",2003.0,0
85,temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995,data management issues in electronic warehouse management systems,m,sigmod conference,2000 irez,0
86,index configuration in object-oriented databases,e bertino,vldb j.,1994,dynamic maintenance of composite views,"j bernhardt , d papadias","proc . of the acm sigmod conf ,",,0
87,database design for incomplete relations,"m levene , g loizou",acm trans . database syst .,1999,database design for incomplete relations,"c collet , j chaudh , j hellerstein","proceedings of acm sigmod sigmod conference , san jose ,",,0
88,a platform based on the multi-dimensional data model for analysis of bio-molecular structures,"s srinivasa , s kumar",vldb,2003,an algebra for mining association rules between sets of items in large databases,u fayyad,vldb,2003,0
89,a system for watermarking relational databases,"r agrawal , p haas , j kiernan",sigmod conference,2003,an efficient method for string concurrency control in data streams,"d kim , m lee , hv kim , js lee","computer networks ,",1997.0,0
90,incremental maintenance of externally materialized views,"m staudt , m jarke",vldb,1996,materialized view index selection for multi-dimensional data,j patel,"proc . of acm sigmod , pages 7-12 , ibm press ,",,0
91,delaunay : a database visualization system,"i cruz , m averbuch , w lucas , m radzyminski , k zhang",sigmod conference,1997,editor 's notes,a pfeffer,,1997.0,0
92,the aditi deductive database system,"j vaghani , k ramamohanarao , d kemp , z somogyi , p stuckey , t leask , j harland",vldb j.,1994,integrating knowledge in relational database management systems,"p deshpande , j harland",vldb,1995,0
93,reminiscences on influential papers,,,1998,reminiscences on influential papers .,j mencken,"acm sigmod record ,",,0
94,reverse nearest neighbor aggregates over data streams,"f korn , s muthukrishnan , d srivastava",vldb,2002,efficient computation of nested relations,"p yao , p kanjamala","proceedings of the 1995 acm sigmod international conference on & hellip ; ,",,0
95,sampling large databases for association rules,h toivonen,vldb,1996,querying large databases for association rules,h toivonen,"i > proc . of acm sigmod , austin , tx ,",,0
96,evaluating probabilistic queries over imprecise data,"r cheng , d kalashnikov , s prabhakar",sigmod conference,2003,generalized search trees for approximate range predicates,"y ioannidis , n koudas , s helal","the computer journal ,",,0
97,open object database management systems,,,1994,object query optimisation for xml,n huyn,acm trans . database syst .,1995,0
98,bifocal sampling for skew-resistant join size estimation,"s ganguly , p gibbons , y matias , a silberschatz",sigmod conference,1996,an optimization methodology in which high-dimensional index structures may be seeded using sparse data,"i cruz , d lee , n widom","information and software technology ,",1999.0,0
99,data placement in shared-nothing parallel database systems,"m mehta , d dewitt",vldb j.,1997,implementation of logical query languages for data stream,lc tuzchyn,sigmod conference,1997,0
100,schema and database evolution in the o2 object database system,"f ferrandina , t meyer , r zicari , g ferran , j madec",vldb,1995,semantic design of object-oriented database systems,a swami,,,0
101,wavelet-based histograms for selectivity estimation,"y matias , j vitter , m wang",sigmod conference,1998,optimizing wavelet-based histograms for selectivity estimation,"c kuok , w chen","acm transactions on database systems ,",1990.0,0
102,parallel database systems in the 1990 's,m carey,sigmod conference,1994,parallel database systems in the 1990s,"sb doan , r bã ¶ hlen","proceedings of acm sigmod ,",1989.0,0
103,database management systems and the internet,s malaika,vldb,1996,a query language for spatial database systems,m rothman,"ieee transactions on knowledge and data engineering ,",1992.0,0
104,versioning and configuration management in an object-oriented data model,e sciore,vldb j.,1994,versioning and configuration management in an object-oriented database,pj bloor,"ieee transactions on knowledge and data engineering ,",2002.0,0
105,managing intra-operator parallelism in parallel database systems,"m mehta , d dewitt",vldb,1995,managing intra-operator parallelism in parallel database systems,m mehta,,,0
106,database patchwork on the internet,"r braumandl , a kemper , d kossmann",sigmod conference,1999,database technology in the 21st century,"c collet , c jensen",,,0
107,answering xml queries on heterogeneous data sources,"i manolescu , d florescu , d kossmann",vldb,2001,mining generalized association rules between sets of items in large relational tables,"s ramaswamy , a silberschatz",vldb j.,1994,0
108,recovery protocols for shared memory database systems,"l molesky , k ramamritham",sigmod conference,1995,implementation techniques for client-server database systems,"k ramamritham , a mukherjee",acm,,0
109,secure transaction processing in firm real-time database systems,"b george , j haritsa",sigmod conference,1997,secure implementation and query processing for multidimensional data,l vitter,acm trans . database syst .,2001,0
110,structures for manipulating proposed updates in object-oriented databases,"m doherty , r hull , m rupawalla",sigmod conference,1996,using structures for supporting interoperability in semistructured data,"b ooi , t chakrabarti , p labio",proceedings of the 1989 acm sigmod international conference,,0
111,guest editorial : databases and the web,,,2000,"guest editorial : distributed issues , distributed experience",cc bertino,"bt technology journal ,",1999.0,0
112,reminiscences on influential papers,,,1998,reminiscences on influential papers,"cc zaniolo , ja neimat","& hellip ; influential papers ,",,0
113,repositories and object oriented databases,p bernstein,sigmod record,1998,a model of object-oriented databases,jm hellerstein,acm trans . database syst .,2001,0
114,guest editorial : databases and the web,,,2000,guest editorial,"j gruser , g moerkotte , j hellerstein",sigmod record,2001,0
115,a logical foundation for deductive object-oriented databases,"m liu , g dobbie , t ling",acm trans . database syst .,2002,the ccube constraint object-oriented database system,s boral,"proceedings of the 23rd international conference on database & hellip ; ,",,0
116,qursed : querying and reporting semistructured data,"y papakonstantinou , m petropoulos , v vassalos",sigmod conference,2002,answering queries with aggregation using views,nl liu,"acm transactions on database systems ( tods ) ,",1989.0,0
117,integration of data mining with database technology,"a netz , s chaudhuri , j bernhardt , u fayyad",vldb,2000,integration of data mining with database technology,b ooi,vldb,1998,0
118,generalized search trees for database systems,"j hellerstein , j naughton , a pfeffer",vldb,1995,sampling large databases for association rules,"r srikant , r agrawal","proceedings of the 1987 acm sigmod international conference & hellip ; ,",1988.0,0
119,languages for multi-database interoperability,"f gingras , l lakshmanan , i subramanian , d papoulis , n shiri",sigmod conference,1997,query optimization in compressed database systems,"j vaghani , p samarati","the vldb journal the international journal on very large & hellip ; ,",2001.0,0
120,online association rule mining,c hidber,sigmod conference,1999,unisql/x unified relational and object-oriented database system,"x xin , y zhao",sigmod conference,1999,0
121,fast algorithms for universal quantification in large databases,"g graefe , r cole",acm trans . database syst .,1995,the aditi deductive database system,"s kant , a kemper",,,0
122,a system for watermarking relational databases,"r agrawal , p haas , j kiernan",sigmod conference,2003,r. agrawal,"r patel-tajera , t imielinski , s morishita","acm sigmod record ,",2003.0,0
123,the mariposa distributed database management system,j sidell,sigmod record,1996,the mariposa distributed database management system,j sidell,sigmod record,1996 � rdae : mariposa distributed database management system,0
124,distributed transactions in practice,"p ram , l do , p drew",sigmod record,1999,semantic analysis of query languages,"s amer-yahia , i kannan , i tatarinov","computer networks ,",1999.0,0
125,storing and querying ordered xml using a relational database system,"i tatarinov , s viglas , k beyer , j shanmugasundaram , e shekita , c zhang",sigmod conference,2002,semantic integration of relational and object-oriented database systems,"n mamoulis , t milo",vldb,2003 acid database research at columbia university,0
126,quality-driven integration of heterogenous information systems,"f naumann , u leser , j freytag",vldb,1999,an adaptive clustering methodfor large databases,"mj carey , m zhou",vldb,2001.0,0
127,a cost model for clustered object-oriented databases,"g gardarin , j gruser , z tang",vldb,1995,an expensive classifier for object oriented databases,o shmueli,"proc . acm sigmod conf . on management of data ,",,0
128,deeds towards a distributed and active real-time database system,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,1996,temporal databases,"a kemper , j gray",sigmod record,1995,0
129,dyda : data warehouse maintenance in fully concurrent environments,"j chen , x zhang , s chen , a koeller , e rundensteiner",sigmod conference,2001,the design and implementation of dyda,s bіhm,"the vldb journal the international journal on very large & hellip ; ,",,0
130,an annotated bibliography on active databases,"u jaeger , j freytag",sigmod record,1995,editorâ ?? s notes,p buneman,"journal of computer science ,",1995.0,0
131,editor 's notes,l liu,sigmod record,2002,editors ' notes,"j haas , j haritsa","new directions for program evaluation ,",2002.0,0
132,discover : keyword search in relational databases,"v hristidis , y papakonstantinou",vldb,2002,dynamic selection of views in data warehouses,"a levy , q lira , p larson",proc . international conference on management of,,0
133,unisql 's next-generation object-relational database management system,"a d'andrea , p janus",sigmod record,1996,query optimization in a hierarchical multidatabase system,"j han , s ghandeharizadeh , n mattos","acm transactions on database systems ,",1987.0,0
134,unisql 's next-generation object-relational database management system,"a d'andrea , p janus",sigmod record,1996,querying heterogeneous databases with the new object-oriented database system,"e sciore , s mehrotra",vldb,2001,0
135,issues in data stream management,"l golab , m жzsu",sigmod record,2003,guest editorial,,"bt technology journal ,",2002.0,0
136,the ores temporal database management system,"b theodoulidis , a ait-braham , g andrianopoulos , j chaudhary , g karvelis , s sou",sigmod conference,1994,unisql/x unified relational and object-oriented database management system,"a ait-braham , g karvelis , s sou",sigmod record,2002,0
137,"calibrating the query optimizer cost model of iro-db , an object-oriented federated database system","g gardarin , f sha , z tang",vldb,1996,guest editor 's introduction,"rd lehigh , jc lang",,2002.0,0
138,index concurrency control in firm real-time database systems,"b goyal , j haritsa , s seshadri , v srinivasan",vldb,1995,management of multidimensional aggregates,"m kumar , s chaudhuri , j shanmugasundaram , y xu","proc . of the 21st acm sigmod international conference on management of & hellip ; ,",,0
139,paradise : a database system for gis applications,p team,sigmod conference,1995,the,"a fernandez , i manolescu , c ciaccia , y tao",sigmod conference,1996 ��,0
140,book review column,k aberer,sigmod record,2001,on answering queries using views,pj gray,"answering queries using views : information and software technology ,",1998.0,0
141,accessing a relational database through an object-oriented database interface,"j orenstein , d kamber",vldb,1995,object schema evolution in object-oriented database systems,"a kemper , b seeger",vldb,1996,0
142,editor 's notes,,,2001,editors ' notes,"r rastogi , j annevelink","new directions for adult and continuing education ,",1998,0
143,design and user testing of a multi-paradigm query interface to an object-oriented database,"d doan , n paton , a kilgour",sigmod record,1995,query-extensible object libraries for xml,"j hammer , d woelk","acm transactions on database systems ,",1985.0,0
144,accessing relational databases from the world wide web,"t nguyen , v srinivasan",sigmod conference,1996,query processing in deductive databases,"j liu , y tao","bt technology journal ,",,0
145,incremental computation and maintenance of temporal aggregates,"j yang , j widom",vldb j.,2003,a logical foundation for deductive object-oriented databases,"t yan , pb dodd",ieee edsoc,,0
146,converting relational to object-oriented databases,j fong,sigmod record,1997,semantic integration of multidimensional data,"a singh , r rastogi , kshim",proceedings acm trans . database syst .,1996,0
147,supporting periodic authorizations and temporal reasoning in database access control,"e bertino , c bettini , e ferrari , p samarati",vldb,1996,the implementation and performance of hierarchical join algorithms in a database sytems,"a levy , d srivastava",sigmod conference,1996 �,0
148,thщmis : a database programming language handling integrity constraints,"v benzaken , a doucet",vldb j.,1995,design and maintenance of object-oriented database systems,"d vandermeer , d plexousakis","proceedings of the 20th international conference on very & hellip ; ,",,0
149,timber : a native xml database,"h jagadish , s al-khalifa , a chapman , l lakshmanan , a nierman , s paparizos , j patel , d srivastava , n wiwatwattana , y wu , c yu",vldb j.,2002,implementing logical query optimization in object-oriented databases,"t muth , v paton , d shasha , j naughton , m zsu",acm trans . database syst .,2003,0
150,the nd-tree : a dynamic indexing technique for multidimensional non-ordered discrete data spaces,"g qian , q zhu , q xue , s pramanik",vldb,2003,mining frequent set queries over large time series databases,"f korn , e shmueli","acm sigmod record ,",1991.0,0
151,integration of spatial join algorithms for processing multiple inputs,"n mamoulis , d papadias",sigmod conference,1999,algorithms for processing multidimensional aggregates using wavelets,"j sander , d srivastava",,2000.0,0
152,optimizing object queries using an effective calculus,"l fegaras , d maier",acm trans . database syst .,2000,query rewriting for main memory database management systems,ja neff,"proceedings of the international conference on very large & hellip ; ,",1999.0,0
153,static detection of security flaws in object-oriented databases,k tajima,sigmod conference,1996,secure evaluation of extended aggregate operators in parallel database systems,"n gehani , h garcia-molina",,,0
154,finding generalized projected clusters in high dimensional spaces,"c aggarwal , p yu",sigmod conference,2000,optimization of spatial queries using source data,"e ferrari , m cercone",sigmod conference,,0
155,relational data sharing in peer-based data management systems,"b ooi , y shu , k tan",sigmod record,2003,algorithms for mining distance dependencies in large databases,"w kim , p koo , t zhao",,2003.0,0
156,temporal aggregation in active database rules,"i motakis , c zaniolo",sigmod conference,1997,algorithms for mining association rules,"y kotidis , e kon , j wiener",sigmod conference,1997,0
157,caching technologies for web applications,c mohan,vldb,2001,caching technologies for web application applications,"y huang , j kang","acm transactions on database systems ,",1979.0,0
158,wsq/dsq : a practical approach for combined querying of databases and the web,"r goldman , j widom",sigmod conference,2000,guest editor 's introduction,j sidell,the vldb journal the international journal on very large & hellip,2000,0
159,petabyte databases,,,1999,petabyte databases,m lehneburg,"acm transactions on database systems ,",1995.0,0
160,query unnesting in object-oriented databases,l fegaras,sigmod conference,1998,optimization of schema definition queries,"c collet , r ng",sigmod conference,1997,0
161,modeling high-dimensional index structures using sampling,"c lang , a singh",sigmod conference,2001,querying association rules over huge datasets,"y saygin , y sagiv",,2001.0,0
162,watermarking relational databases,"r agrawal , j kiernan",vldb,2002,fast algorithms for mining association rules from large databases,h kosch,"acm transactions on database systems ,",2000.0,0
163,metu object-oriented dbms,"a dogac , i arpinar , c evrendilek , c ozkan , i altintas , i durusoy , m altinel , t okay , y saygin",sigmod conference,1994,"data management issues in electronic commerce , panel on design and implementation","p cluet , ao mendelzon","the vldb journal the international journal on very large & hellip ; ,",1993.0,0
164,novel approaches in query processing for moving object trajectories,"d pfoser , c jensen , y theodoridis",vldb,2000,a query language for a wide-area network,s seshadri,vldb,1995.0,0
165,revisiting commit processing in distributed database systems,"r gupta , j haritsa , k ramamritham",sigmod conference,1997,implementation of transaction processing in a distributed data structure,"m doherty , r rastogi , k shim",sigmod conference,,0
166,odefs : a file system interface to an object-oriented database,"n gehani , h jagadish , w roome",vldb,1994,odefs : a file system interface to an object-oriented database,"s guha , r rastogi , k shim","proceedings of the 23rd acm international conference on management of data ( crdф ) , october ,",,0
167,disima : a distributed and interoperable image database system,"v oria , m жzsu , p iglinski , s lin , b yao",sigmod conference,2000,database management systems,"p buneman , w litwin , d keim","acm transactions on database systems ,",1982.0,0
