,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
23,a database interface for file updates sigmod conference,"s abiteboul , s cluet , t milo",,1995.0,a model bibliography on real-time database systems mj carey 1995.0,"sql-bri ; , tp widom",vi tao,,0
24,document management as a database problem r bayer vldb,,,1995.0,"managing timeliness in real-time databases acm sigmod record ,",g colliat,,,0
25,converting relational to object-oriented databases sigmod record 1997,j fong,,,"data and knowledge resource management ,","j mylopoulos , j stankovic",,,0
26,"metu object-oriented dbms a dogac , i arpinar , c evrendilek , c ozkan , i altintas , i durusoy , m altinel , t okay , y saygin 1994",,sigmod conference,,data stream processing,,proc .,,0
27,"a data model and data structures for moving objects databases l forlizzi , r gќting , e nardelli , m schneider",,sigmod conference,2000.0,spatial data support in large relational databases : the case for multi-dimensional and multi-dimensional arrays,"i waas , s seshadri , r nguyen , ao ng","information and software technology ,",,0
28,a query language and optimization techniques for unstructured data sigmod conference 1996,"p buneman , s davidson , g hillebrand , d suciu",,,unisql/x unified relational/x unified relational and object-oriented database system w kim,,,,0
29,distributed query evaluation on semistructured data d suciu acm trans . database syst . 2002,,,,"multi-dimensional data allocation for data stream processing s berchtold , d keim , t gruenwald",,,,0
30,"electronic commerce : tutorial n adam , y yesha",,sigmod conference,1998.0,"the ores temporal database management system proc . of sigmod 1999 acm sigmod ,","m winslett , a swami",,,0
31,"procedures in object-oriented query languages k subieta , y kambayashi , j leszczylowski 1995",,vldb,,"query optimization in deductive databases h lu , j widom 2000.0",,,,0
32,"schemasql - a language for interoperability in relational multi-database systems l lakshmanan , f sadri , i subramanian",,vldb,1996.0,database research issues in open data warehouses,k wah,,2000.0,0
33,"a logical foundation for deductive object-oriented databases m liu , g dobbie , t ling acm trans . database syst . 2002",,,,"foundations for object-oriented databases proc . acm sigmod conf . on management of data , san jose ,","zh lei , d dewitt",,,0
34,online association rule mining sigmod conference 1999,c hidber,,,rule mining association rules sigmod international conference on management of,"i staelin , y yesha , h toivonen",,,0
35,"data-driven , one-to-one web site generation for data-intensive applications 1999","s ceri , p fraternali , s paraboschi",vldb,,"editor 's notes new directions for program evaluation ,",l liu,,,0
36,a cost model for clustered object-oriented databases vldb,"g gardarin , j gruser , z tang",,1995.0,temporal database systems r agrawal proceedings of the acm sigmod international conference on management of,,,2003.0 я,0
37,book review column k aberer sigmod record 2002,,,,"foreword sigmod record ,",n shivakumar,,2002.0,0
38,parallel mining algorithms for generalized association rules with classification hierarchy,"t shintani , m kitsuregawa",sigmod conference,1998.0,on the implementation and performance of sql server sql server 1996.0,"j callan , j kiernan",,,0
39,the mariposa distributed database management system sigmod record,j sidell,,1996.0,"lore : a database management system m bіhlen , e kќhn",,"new directions for higher education ,",1998.0,0
40,"what is the nearest neighbor in high dimensional spaces ? a hinneburg , c aggarwal , d keim",,vldb,2000.0,distributed multimedia database system and applications : optimization by optimization,"k nguyen , h lu",,2000.0 ��,0
41,databases for gis sigmod record 1994,"c medeiros , f pires",,,mining association rules between sets of items in large databases,s sarawagi,proceedings of acm sigmod,,0
42,"quasi-cubes : exploiting approximations in multidimensional databases d barbarс , m sullivan sigmod record 1997",,,,"on the computation of multidimensional aggregates , with some exceptions","c larson , a do , d dewitt",,,0
43,java and relational databases : sqlj ( tutorial ),,,1998.0,"algebraic query optimization in sql j buss , h schwarz , h schek , m cherniack , a rakesh",,,1997.0,0
44,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,efficient clustering of complex object-oriented databases,"ma karvelis , s prabhakarl",,,0
45,extraction of object-oriented structures from existing relational databases,"s ramanathan , j hodges",sigmod record,1997.0,"efficient garbage collection in data access procedures m livny , r ramakrishnan 1995.0",a mokhtar,"data engineering , 1990.0",,0
46,"the microsoft database research group d lomet , r barga , s chaudhuri , p larson , v narasayya",,sigmod record,1998.0,"mining quantitative association rules between sets of items in large databases proceedings of the 1986 acm sigmod international conference & hellip ; , 1986.0",s s chaudhuri,,,0
47,distance browsing in spatial databases acm trans . database syst .,"g hjaltason , h samet",,1999.0,distributed maintenance of object oriented relational databases for multi database systems l bancilhon,"e bertino , s davidson","â ?? the vldb journal on very large & hellip ; ,",2000.0,0
48,"concurrency and recovery for index trees d lomet , b salzberg vldb j.",,,1997.0,"concurrency and recovery for index trees proc . acm sigmod ,",,,,0
49,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,"a distributed multimedia system for multimedia information sources m bіhlen , h pirahesh",,,,0
50,"continuous queries over data streams s babu , j widom sigmod record",,,2001.0,query scheduling and optimization in distributed database systems r agrawal,,,"2001.0 o r ng , m garofalakis , d quass",0
51,quorum consensus in nested transaction systems acm trans . database syst .,"k goldman , n lynch",,1994.0,"a native xml-based wrapper for transaction processing in an object oriented database system p gibbons , d dewitt , r goldman m",,,,0
52,"maintaining data privacy in association rule mining s rizvi , j haritsa vldb",,,2002.0,privacy preserving integrity in firm real-time database systems,"t fahm , r ramakrishnan","proc of acm sigmod intl. conf . on management of data ,",,0
53,"database research at ut arlington s chakravarthy , y aslandogan , r elmasri , l fegaras , j oh",,sigmod record,2003.0,guest editor 's introduction,,",","2003.0 ilyas971 , proceedings of acm sigmod",0
54,"optimizing disjunctive queries with expensive predicates a kemper , g moerkotte , k peithner , m steinbrunn 1994",,sigmod conference,,sampling large databases for association rules 1996.0,"m stonebraker , t yan",proc . int . conf . on very large,,0
55,editor 's notes sigmod record 2001,l liu,,,"guest editorial mt lee , g kappel",,,,0
56,integrating a structured-text retrieval system with an object-oriented database system 1994,"t yan , j annevelink",vldb,,"data placement in spatial databases t toivonen , p haas , j riedewald , k shim proceedings of the acm sigmod international conference on",,,,0
57,reverse nearest neighbor aggregates over data streams 2002,"f korn , s muthukrishnan , d srivastava",vldb,,algorithms for mining association rules in database,"r agrawal , r srikant","submitted for publication ,",,0
58,"thщmis : a database programming language handling integrity constraints v benzaken , a doucet vldb j.",,,1995.0,"maintaining data consistency between replicated and hybrid data management systems s dar , h jagadish , j hodges , s sudarshan , t leawardt",,"acm sigmod record ,",1993.0,0
59,"view management in multimedia databases k candan , e lemar , v subrahmanian 2000",,vldb j.,,view management in multimedia databases b sreenath,,,,0
60,relaxed transaction processing,"m singh , c tomlinson , d woelk",sigmod conference,1994.0,temporal concurrency control in hierarchical multi-nothing systems k chang,"t chiang , v yan",,1994.0,0
61,"the hcc-tree : an efficient index structure for object oriented databases b sreenath , s seshadri 1994",,vldb,,the hcc-tree : an efficient index structure for object oriented databases,"j shanmugasundaram , e shekita , r barr",,,0
62,sampling large databases for association rules 1996,h toivonen,vldb,,sampling large databases for association rules,h toivonen,,,0
63,distributed query evaluation on semistructured data d suciu acm trans . database syst . 2002,,,,query formulation in sql systems,"g gardarin , j gruser , z tang",,,0
64,"the challenge of process data warehousing m jarke , t list , j kіller 2000",,vldb,,"efficient maintenance of xml document descriptions a sawhney , m wennig , h kriegel 1994",,vldb,,0
65,"a logical foundation for deductive object-oriented databases m liu , g dobbie , t ling acm trans . database syst . 2002",,,,"a logical foundation for deductive object-oriented databases s dar , v raman",,,,0
66,optimizing queries on compressed bitmaps vldb 2000,"s amer-yahia , t johnson",,,"secure buffering on distributed multimedia databases c chan , c erwin , h jagadish , c erwin , h korth , l lohman",,,,0
67,converting relational to object-oriented databases sigmod record 1997,j fong,,,"database research at eth zurich the vldb journal the international journal on very large & hellip ; ,",,,,0
68,"peerdb : peering into personal databases b ooi , k tan , a zhou , c goh , y li , c liau , b ling , w ng , y shu , x wang , m zhang sigmod conference",,,2003.0,"secure object-oriented databases through language integration l lufe , r ramakrishnan , e rundensteiner","r srikant , r ramakrishnan",,1998.0 �,0
69,database design for incomplete relations,"m levene , g loizou",acm trans . database syst .,1999.0,"design considerations for object-oriented database systems l haas , b bt technology journal , 2000.0","bh ramanathan , j haritsa , h garcia-molina",,,0
70,a platform based on the multi-dimensional data model for analysis of bio-molecular structures vldb 2003,"s srinivasa , s kumar",,,"data compression in compressed database systems gm morgan , j mchugh , d maier proc . of the 1982 acm sigmod conf . on management of",,,,0
71,"a system for watermarking relational databases r agrawal , p haas , j kiernan sigmod conference",,,2003.0,"object oriented database management system : a design , implementation , and maintenance acm sigmod record , 1995.0",m stonebraker,,,0
72,"incremental maintenance of externally materialized views m staudt , m jarke vldb 1996",,,,"fast incremental maintenance of externally materialized views sigmod conference , 1996","dd dey , hp kriegel",,,0
73,delaunay : a database visualization system sigmod conference 1997,"i cruz , m averbuch , w lucas , m radzyminski , k zhang",,,"delaunay : a database visualization system t topaloglou sigmod record ,",,,,0
74,the aditi deductive database system,"j vaghani , k ramamohanarao , d kemp , z somogyi , p stuckey , t leask , j harland",vldb j.,1994.0,editor 's notes j widom sigmod record,,,1994.0,0
75,chair 's message,,,2003.0,"mocha , a model for active databases w kim",,,,0
76,"aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems l liu , c pu , d buttler , w han , h paques , w tang sigmod conference",,,2000.0,"adaptive queries for spatially optimized selectivity estimation a dixit , s nardelli",,,,0
77,"generalized search trees for database systems j hellerstein , j naughton , a pfeffer",,vldb,1995.0,"generalization search in spatial databases g graefe , c hanin , b weiss technical report ,",,,2000.0 otechnology,0
78,sampling large databases for association rules 1996,h toivonen,vldb,,"taylor : answering queries efficiently with constrained recursion eh sheng , mh",,,,0
79,"evaluating probabilistic queries over imprecise data r cheng , d kalashnikov , s prabhakar",,sigmod conference,2003.0,"probabilistic queries over data perturbations g chen , c faloutsos",,,,0
80,bifocal sampling for skew-resistant join size estimation,"s ganguly , p gibbons , y matias , a silberschatz",sigmod conference,1996.0,querying xml documents using views : what we learned acm trans . database syst .,n shadmon,,,0
81,"data placement in shared-nothing parallel database systems m mehta , d dewitt 1997",,vldb j.,,"efficient and automatic retrieval of object-oriented structures and attributes from existing relational databases s ceri , s paraboschi , c sartori",,,,0
82,"schema and database evolution in the o2 object database system f ferrandina , t meyer , r zicari , g ferran , j madec 1995",,vldb,,"o2-style database system a singh , m van der fotoura , s zdonik",,,,0
83,wavelet-based histograms for selectivity estimation 1998,"y matias , j vitter , m wang",sigmod conference,,efficient algorithms for minimizing tree pattern queries 2001.0,"e lemar , a ooi",,,0
84,parallel database systems in the 1990 's m carey 1994,,sigmod conference,,"guest editor 's introduction pb jane technical report , the vldb journal the international journal on very large & hellip ; , 1993.0",,,,0
85,database management systems and the internet vldb,s malaika,,1996.0,a query language for spatio-temporal query processing vldb,"p buneman , c bloor",,,0
86,versioning and configuration management in an object-oriented data model,e sciore,vldb j.,1994.0,"query optimization in firm real-time database systems b huynh , d gyssens",,"proc . conf . on management of data , san francisco , & hellip ; ,",,0
87,"managing intra-operator parallelism in parallel database systems m mehta , d dewitt vldb",,,1995.0,"efficient incremental data placement in parallel data access models i rahm vldb , 1996.0","t zheng , a ngu",,,0
88,"database patchwork on the internet r braumandl , a kemper , d kossmann sigmod conference 1999",,,,"database patchwork on the internet lh * 98 , international conference on very large & hellip ; ,",,,,0
89,"answering xml queries on heterogeneous data sources i manolescu , d florescu , d kossmann vldb",,,2001.0,"answering xml queries on heterogeneous data sources jr garofalakis , gf sadri , r alper , dj dewitt",,proceedings of ac,2002.0 iacat : a foundation for multidimensional databases jr garofalakis,0
90,"secure transaction processing in firm real-time database systems b george , j haritsa",,sigmod conference,1997.0,the x-tree : an index structure for,,,2001.0 ��,0
91,guest editorial : databases and the web,,,2000.0,"guest editorial : databases and the web a shukla , d dewitt",,"ieee electronic journal ,",,0
92,reminiscences on influential papers 1998,,,,reminiscences on influential papers,,"sigmod conference ,",,0
93,repositories and object oriented databases sigmod record 1998,p bernstein,,,query optimization techniques for numeric joins,d mccarthy,,,0
94,guest editorial : databases and the web,,,2000.0,guest editor 's introduction,"j callan , cs dail , cs ramakrishnan","the vldb journal , p edition",,0
95,"a logical foundation for deductive object-oriented databases m liu , g dobbie , t ling acm trans . database syst . 2002",,,,"dynamic view maintenance at data warehouses s ceri , p fraternali , s paraboschi , p valduriez",,"proceedings of the 31st acm sigmod international conference on & hellip ; ,",,0
96,qursed : querying and reporting semistructured data sigmod conference,"y papakonstantinou , m petropoulos , v vassalos",,2002.0,"optimizing queries over distributed data streams jr baralis , dj hanna",,,,0
97,integration of data mining with database technology vldb 2000,"a netz , s chaudhuri , j bernhardt , u fayyad",,,optimization techniques for queries with assumptions,qj srinivasan,,,0
98,"a logical foundation for deductive object-oriented databases m liu , g dobbie , t ling acm trans . database syst . 2002",,,,"semantic integration of structured and semistructured information systems h tseasu , s chaudhuri",,,,0
99,some issues in design of distributed deductive databases vldb 1994,"m mohania , n sarda",,,design and implementation of a distributed deductive database system,"j han , a fu , m wong","acm transactions on database systems ,",,0
100,"generalized search trees for database systems j hellerstein , j naughton , a pfeffer",,vldb,1995.0,efficient algorithms for processing of very large datasets a hoyle 1994.0,,,,0
101,"a system for watermarking relational databases r agrawal , p haas , j kiernan sigmod conference",,,2003.0,a language support for object oriented databases and object oriented databases,g wiederhold,,,0
102,the mariposa distributed database management system sigmod record,j sidell,,1996.0,mariposa : a distributed database management system proc . int &#39; l conf . very large,"p zhou , l fegaras",,,0
103,a shrinking-based approach for multi-dimensional data analysis vldb,"y shi , y song , a zhang",,2003.0,"on computing multi-dimensional association rules and algebra acm sigmod record ,","w liu , j han",,2002.0 opie,0
104,repositories and object oriented databases sigmod record 1998,p bernstein,,,report on the first international workshop on the foundations of active databases ( vldb/4 & 3 ),"r fagin , j kiernan",,,0
105,converting relational to object-oriented databases sigmod record 1997,j fong,,,"database management systems : strategies and experiments a segev sigmod record ,",k aberer,,,0
106,fast algorithms for mining association rules in large databases 1994,"r agrawal , r srikant",vldb,,fast algorithms for mining association rules in large databases,"r agrawal , r srikant",,,0
107,quality-driven integration of heterogenous information systems 1999,"f naumann , u leser , j freytag",vldb,,distributed mediator prototype : a distributed object-oriented database system 1995,s malaika,,,0
108,a cost model for clustered object-oriented databases vldb,"g gardarin , j gruser , z tang",,1995.0,"an efficient algorithm for mining association rules in large databases r agrawal , j naughton , u halici",,,,0
109,deeds towards a distributed and active real-time database system 1996,"s andler , j hansson , j eriksson , j mellin , m berndtsson , b eftring",sigmod record,,foreword c o'brien,,,,0
110,"semantic integration in heterogeneous databases using neural networks w li , c clifton vldb",,,1994.0,"mining generalized association rules ieee transactions on knowledge and data engineering , 1999.0","tj leblond , tm yan , d papadias",,1994.0,0
111,index configuration in object-oriented databases 1994,e bertino,vldb j.,,"object-oriented databases and query processing b george , j haritsa , s seshadri",,,,0
112,"semantics for update rule programs and implementations in a relational database management system l raschid , j lobo 1996",,acm trans . database syst .,,"semantics for update rule programs and implementations in a relational database management system r braumandl , j haritsa",,,,0
113,"dyda : data warehouse maintenance in fully concurrent environments j chen , x zhang , s chen , a koeller , e rundensteiner",,sigmod conference,2001.0,research issues in distributed database systems ( sddp ),hj widom,"sigmod record ,",1994.0,0
114,an annotated bibliography on active databases sigmod record,"u jaeger , j freytag",,1995.0,"mining multi-core and multi-database association rules in relational databases r agrawal , j k",,"acm transactions on database systems ,",1996.0 �0,0
115,discover : keyword search in relational databases 2002,"v hristidis , y papakonstantinou",vldb,,discover : keyword search in relational databases,"d beneventano , e omiecinski",,,0
116,"unisql 's next-generation object-relational database management system a d'andrea , p janus sigmod record",,,1996.0,"querying object-oriented databases sigmod record , 1998.0",j myhre,,,0
117,"unisql 's next-generation object-relational database management system a d'andrea , p janus sigmod record",,,1996.0,"integrating relational , object-oriented and view management systems mh williams sigmod record",,,,0
118,"infomaster : an information integration system m genesereth , a keller , o duschka sigmod conference 1997",,,,integration of information technologies in industrial design g moerkotte,,,,0
119,"calibrating the query optimizer cost model of iro-db , an object-oriented federated database system g gardarin , f sha , z tang vldb 1996",,,,algorithms for processing time-series queries using histograms,"r agrawal , r srikant",,,0
120,index concurrency control in firm real-time database systems,"b goyal , j haritsa , s seshadri , v srinivasan",vldb,1995.0,"query optimization in parallel database systems bc doherty , a elmagarmid",,,1999.0,0
121,paradise : a database system for gis applications sigmod conference,p team,,1995.0,"the mariposa distributed database management system sigmod record ,","aa blott , j bernhardt",,,0
122,integrating a structured-text retrieval system with an object-oriented database system 1994,"t yan , j annevelink",vldb,,data compression in parallel and sub-maximal master replicated tables,"r pottinger , m jarke , j wenger",vldb,,0
123,book review column sigmod record,k aberer,,2001.0,book review column k smith,,,,0
124,accessing a relational database through an object-oriented database interface,"j orenstein , d kamber",vldb,1995.0,"the multidimensional database system f casati , m torr , e rundensteiner",,,,0
125,"research perspectives for time series management systems w dreyer , a dittrich , d schmidt",,sigmod record,1994.0,"the architecture of data exploration : research challenges , strategies & directions in the 1996 research chair 's report g bohlen",,,,0
126,temporal database system implementations m bіhlen sigmod record,,,1995.0,fast algorithms for processing bitmaps in an object-relational database system acm trans . database syst .,"v segal , j han",,2003.0,0
127,editor 's notes 2001,,,,director 's message 1994.0,e bertino,"information and software technology ,",,0
128,design and user testing of a multi-paradigm query interface to an object-oriented database,"d doan , n paton , a kilgour",sigmod record,1995.0,database research at the university of kim hung,i tatarinov,"sigmod record ,",,0
129,accessing relational databases from the world wide web sigmod conference 1996,"t nguyen , v srinivasan",,,"index concurrency control in firm real-time database systems bc trotz , a ferrandina , d suciu sigmod conference",,,,0
130,incremental computation and maintenance of temporal aggregates vldb j. 2003,"j yang , j widom",,,"the architecture of query processing in parallel computing olap 1996 international journal of information management a liskov sigmod record ,",,,,0
131,converting relational to object-oriented databases sigmod record 1997,j fong,,,the x-tree : an index structure for high dimensional data,"s nestorov , v kalogeraki , s paraboschi , e teniente",,,0
132,"supporting periodic authorizations and temporal reasoning in database access control e bertino , c bettini , e ferrari , p samarati",,vldb,1996.0,"constraint database systems vldb j. , 1998.0",m stonebraker,,,0
133,"query optimization for xml j mchugh , j widom",,vldb,1999.0,"secure buffering over xml d boosie , r schneider proc of an intâ ?? l conf . on",,,,0
134,database management systems and the internet vldb,s malaika,,1996.0,efficient extraction of xml text from physical databases,"f sadri , m жzsu",,1998.0 ˦,0
135,"timber : a native xml database h jagadish , s al-khalifa , a chapman , l lakshmanan , a nierman , s paparizos , j patel , d srivastava , n wiwatwattana , y wu , c yu",,vldb j.,2002.0,efficient algorithms for processing distance-based outliers in large datasets,"w chen , l lakshmanan , a narasayya",,2000.0,0
136,"integration of spatial join algorithms for processing multiple inputs n mamoulis , d papadias",,sigmod conference,1999.0,"fast parallel similarity search in multimedia databases d agrawal , r srikant","m carey , l gravano , g minot",,1998.0 �0,0
137,relational data sharing in peer-based data management systems,"b ooi , y shu , k tan",sigmod record,2003.0,"open issues in peer-based data management j naughton s. acm sigmod ,",a zhou,"new directions for program evaluation ,",,0
138,temporal aggregation in active database rules sigmod conference 1997,"i motakis , c zaniolo",,,database management systems jh mccarthy,,,,0
139,caching technologies for web applications 2001,c mohan,vldb,,"query optimization for incremental computation c kuok , a fu , m wong sigmod conference",,,,0
140,wsq/dsq : a practical approach for combined querying of databases and the web sigmod conference 2000,"r goldman , j widom",,,"a database system for answering queries using views a dey , k kang , a shum",,,,0
141,"maintenance of data cubes and summary tables in a warehouse i mumick , d quass , b mumick",,sigmod conference,1997.0,mpeg-7 and multimedia multimedia database management systems j widom,,"proc . of intl . conf . on database systems , & hellip ; ,",1997.0 ore0,0
142,"tam : a system for dynamic transactional activity management t zhou , l liu , c pu 1999",,sigmod conference,,performance evaluation of compressed sequence databases k shim,,,,0
143,petabyte databases 1999,,,,"implementation and troubleshooting of petabyte database systems acm press frontier series ,",c faloutsos,,,0
144,query unnesting in object-oriented databases sigmod conference,l fegaras,,1998.0,object oriented database system manifesto,kd barclay,aachen,2000.0 ��,0
145,"watermarking relational databases r agrawal , j kiernan",,vldb,2002.0,"a system for watermarking relational databases r agrawal , j kiernan","s chaudhuri , k shim",,2003.0 ��,0
146,"novel approaches in query processing for moving object trajectories d pfoser , c jensen , y theodoridis vldb 2000",,,,"introduction to the newbie language tj lehman , mm atkinson proceedings of the 2000 acm sigmod international conference on & hellip ; ,",,,,0
147,revisiting commit processing in distributed database systems 1997,"r gupta , j haritsa , k ramamritham",sigmod conference,,efficient and scalable data mining for association rules,w kim,,,0
148,integrating modelling systems for environmental management information systems,"d abel , k taylor , d kuo",sigmod record,1997.0,the ores temporal database management system sigmod conference,"l bouganim , a kemper , a maskey , f vincent",,,0
149,odefs : a file system interface to an object-oriented database vldb 1994,"n gehani , h jagadish , w roome",,,fast algorithms for accelerating the implementation of transformation transformations acm trans . database syst .,"r motwani , j sidell",,,0
150,disima : a distributed and interoperable image database system,"v oria , m жzsu , p iglinski , s lin , b yao",sigmod conference,2000.0,"distributed similarity search in image databases proceedings of the 1998 acm sigmod international conference on & hellip ; ,",t brinkhoff,,,0
151,load shedding in a data stream manager,"n tatbul , u чetintemel , s zdonik , m cherniack , m stonebraker",vldb,2003.0,"load shedding in a data stream manager proc . of the 20th int &#39; l conf . management of data , pacific , & hellip ; ,","k whang , y liang , s wu",,,0
152,semantic b2b integration 2001,,,,semantic integration of relational and object-oriented databases,"y papakonstantinou , v plexousakis",,,0
153,a cost model for clustered object-oriented databases vldb,"g gardarin , j gruser , z tang",,1995.0,the architecture of a distributed database management,"s s ceri , p fraternali , s paraboschi",,1995.0 ��0,0
154,calls for papers / announcements sigmod record,,,1994.0,management of web cache data,"jr gray , mj gray , zc gray , dj gray , jha gray",,,0
155,static detection of security flaws in object-oriented databases 1996,k tajima,sigmod conference,,integrity maintenance in firm real-time database systems acm trans . database syst .,"s manolopoulos , j anastasiades , c jensen , d dewitt",,,0
156,"aries/csa : a method for database recovery in client-server architectures c mohan , i narang sigmod conference",,,1994.0,"the mariposa distributed database management system a segev , j haritsa sigmod conference , 1991.0",,,,0
157,storing and querying ordered xml using a relational database system sigmod conference,"i tatarinov , s viglas , k beyer , j shanmugasundaram , e shekita , c zhang",,2002.0,efficient and robust maintenance of temporal aggregates,"a hulgeri , m livny , j shanmugasundaram , w klas",,,0
158,disima : a distributed and interoperable image database system,"v oria , m жzsu , p iglinski , s lin , b yao",sigmod conference,2000.0,disima : a distributed and interoperable image database system,"p bernstein , m schkolnick",,",",0
159,advances in real-time database systems research sigmod record,a bestavros,,1996.0,"a description of object-oriented databases s madden , i mumick",,,,0
160,an introduction to deductive database languages and systems,"k ramamohanarao , j harland",vldb j.,1994.0,database languages and systems,j naughton,,,0
161,"issues and evaluations of caching solutions for web application acceleration w li , w hsiung , d kalashnikov , r sion , o po , d agrawal , k candan vldb 2002",,,,caching and indexing techniques for persistent data on high performance disks,"c takahashi , l lakshmanan , m kitsuregawa",,,0
162,"finding generalized projected clusters in high dimensional spaces c aggarwal , p yu",,sigmod conference,2000.0,"optimization of relational queries using multidimensional aggregates , r krishnamurthy , n roussopoulos",,,,0
163,"selectivity estimation for spatio-temporal queries to moving objects y choi , c chung sigmod conference 2002",,,,"temporal aggregation rule mining in the acm sigmod international workshop on computing topographic and spatial databases ,",,,,0
164,content-based image indexing t chiueh 1994,,vldb,,"efficient lazy page generation s lu , s krishnamurthy , m",,,,0
165,"clustering methods for large databases : from the past to the future a hinneburg , d keim sigmod conference 1999",,,,introduction to spatial database systems 2001.0,"j mchugh , m lee sigmod record ,",,,0
166,"control strategies for complex relational query processing in shared nothing systems l brunie , h kosch sigmod record 1996",,,,query optimization for objectoriented databases,acms anthology,,,0
167,visionary : a next generation visualization system for databases,m stonebraker,sigmod conference,2003.0,an introduction to spatial object-oriented databases m zaki,,,2002.0,0
168,guest editorial,,,2001.0,editorial r bayer,,"knowledge and data engineering ,",,0
169,"conceptual schema analysis : techniques and applications s castano , v antonellis , m fugini , b pernici 1998",,acm trans . database syst .,,"a visual data model integrating relational and object-oriented databases p buneman , j clifford , c zhang",,"vldb ,",,0
170,guest editorial : databases and the web,,,2000.0,guest editorial n mattos 1994.0,,,,0
171,wavecluster : a multi-resolution clustering approach for very large spatial databases vldb 1998,"g sheikholeslami , s chatterjee , a zhang",,,"wavecluster : a multi-resolution clustering approach for very large spatial databases r agrawal , r srikant",,,,0
172,parametric query optimization vldb j. 1997,"y ioannidis , r ng , k shim , t sellis",,,optimizing queries with limited access constraints on real object-oriented databases sigmod conference and,"e mэaz , i tatarinov , v vassiliadis",,,0
