,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
44,"exploratory mining and pruning optimizations of constrained association rules r ng , l lakshmanan , j han , a pang 1998",,sigmod conference,,"explorations rng , jh kadagalipada and d ude, stana 1996",,sigmod conference,��,1
45,"the garlic project m roth , m arya , l haas , m carey , w cody , r fagin , p schwarz , j ii , e wimmers sigmod conference",,,1996.0,"the garlic project m roth , m arya , l haas , m carey , w cody , r fagin , p schwarz , j ii , e wimmers sigmod conference",,,_______________________________,1
46,"a comprehensive xquery to sql translation using dynamic interval encoding d dehaan , d toman , m consens , m жzsu sigmod conference 2003",,,,"a comprehensive xquery to sql translation using dynamic interval encoding d dehaan , d toman , m consens , m жzsu sigmod conference , 2003.0",,,galitarian,1
47,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,"efficient algorithms for mining outliers from large data sets : a machine-learning approach sigmod conference ,","r shim , d kossmann",,2003.0 ItemThumbnailImage,1
48,"database selection using actual physical and acquired logical collection resources in a massive domain-specific operational environment j conrad , x guo , p jackson , m meziou vldb 2002",,,,database selection using actual physical and acquired logical collection resources in a massive domain-specific operational environment y conrad,,,millenn,1
49,"design , implementation , and performance of the lham log-structured history data access method vldb 1998","p muth , p o'neil , a pick , g weikum",,,"design , implementation, and performance of the lham log-structured history","p muth , p o'neil , a pick , g weikum",,---------------2,1
50,digital library services in mobile computing 1995,"b bhargava , m annamalai , e pitoura",sigmod record,,digital library services in mobile computing 1995,"e pitoura , bhargava , e bhargava",,2003.0 galitarian,1
51,information systems research at george mason university sigmod record 1997,"s jajodia , d barbarс , a brodsky , l kerschberg , a motro , e sibley , x wang",,,information systems research at george mason university sigmod record 1997,,sigmod conference,1999.0 galitarian1,1
52,"multi-dimensional resource scheduling for parallel queries m garofalakis , y ioannidis sigmod conference 1996",,,,multi-dimensional resource schedulingfor parallel queries . proceeding of the sigmod International conference on parallel query answering systems 2001,,,ilater,1
53,dwms : data warehouse management system n mohan 1996,,vldb,,dwms : data warehouse management system n mohan 1996,,vldb,---------------,1
54,parallelism and its price : a case study of nonstop sql/mp sigmod record 1995,"s englert , r glasstone , w hasan",,,parallelism and its price : a case study of nonstop sql/mp sigmod record 1995,"t edwards , p fiszek",,galitarian,1
55,the dangers of replication and a solution 1996,"j gray , p helland , p o'neil , d shasha",sigmod conference,,the dangers of replication and a solution 1997 INTERMISSIONS IN BOUNDFORGED ( INTERMOINT ),,,ilateration,1
56,an access control model supporting periodicity constraints and temporal reasoning acm trans . database syst . 1998,"e bertino , c bettini , e ferrari , p samarati",,,an access control model supporting periodicity constraints and temporal reasoning acm trans . database syst . 1999,"q pindi , u pindi , h udi , m ojeda",,orestro,1
57,re-tree : an efficient index structure for regular expressions,"c chan , m garofalakis , r rastogi",vldb j.,2003.0,re-tree : an efficient index structure for regular expressions,"p chan , r. rastogi",m rastogi,2003.0 galitariancol title,1
58,"xsb as an efficient deductive database engine k sagonas , t swift , d warren",,sigmod conference,1994.0,"dibs as a database engine of relational databases c hanmudis , k ching, k bien  Title Page",,,1998.0 ˈɼʇʌm/,1
59,m-tree : an efficient access method for similarity search in metric spaces 1997,"p ciaccia , m patella , p zezula",vldb,,"m-tree : an efficient access method for similarity search in metric spaces , mnj kjäms , m patella",,,orate1,1
60,"online scaling in a highly available database s bratsberg , r humborstad",,vldb,2001.0,"online scaling in a highly available database h fischer , s holland",,,ONSORED,1
61,"partition based spatial-merge join j patel , d dewitt sigmod conference 1996",,,,"partition based spatial-merge join j patel, d dewitt sigmod conference 1987",,,rovers,1
62,the dangers of replication and a solution 1996,"j gray , p helland , p o'neil , d shasha",sigmod conference,,the dangers of replication and a solution 1996,"j elyinov , t ives , d thompson",,2002.0 ?????,1
63,a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite 2000,"m gillmann , j weiпenfels , g shegalov , w wonner , g weikum",sigmod conference,,a goal-driven auto-configuration tool for the distributed workflow management system ment-lite 2002,"r tjohsen , tk vldb",,ilateration1,1
64,tree pattern query minimization 2002,"s amer-yahia , s cho , l lakshmanan , d srivastava",vldb j.,,"tree pattern query minimization ,","i tatarinov , n ukhamalik, ug lakshmanan , d srivastava",,_____________________________,1
65,lineage tracing for general data warehouse transformations,"y cui , j widom",vldb j.,2003.0,the data warehouses,"y cui , j widom","md ,",galitarian,1
66,vist : a dynamic index method for querying xml data by tree structures sigmod conference 2003,"h wang , s park , w fan , p yu",,,"vist : a dynamic index method for querying xml data by tree structures s sang , j tschull . of the conf . on very large datacast","h wang , s park , w fan , p yu",,,1
67,"database selection using actual physical and acquired logical collection resources in a massive domain-specific operational environment j conrad , x guo , p jackson , m meziou vldb 2002",,,,"database selection using actual physical and acquired logical collection resources j conrad , x guo , p jackson , m meziou vldb 2002",,,galitarian1,1
68,"estimating the selectivity of spatial queries using the ` correlation ' fractal dimension a belussi , c faloutsos vldb",,,1995.0,"estimating the selectivity of spatial queries using the ` correlation ' ,","l faloutsos , c faloutsos",,1991.0,1
69,roadrunner : towards automatic data extraction from large web sites,"v crescenzi , g mecca , p merialdo",vldb,2001.0,,"m hailsi , b shivy , n luska",,qqa1,1
70,re-tree : an efficient index structure for regular expressions,"c chan , m garofalakis , r rastogi",vldb j.,2003.0,re-tree : an efficient index structure for regular expressions,"m chan , m rastogi","vldb, col, col, j k.",��,1
71,"agora : living with xml and relational i manolescu , d florescu , d kossmann , f xhumari , d olteanu vldb 2000",,,,"agora : living with xml and relational i manolescu , d florescu , d kossmann , f xhumari , d olteanu vldb 2001",,,"ˈbær/ \; f xhumari , d olteanu ; m the vldb journal the journal of an international society on ultra large & hellip ; ,",1
72,"query caching and optimization in distributed mediator systems s adali , k candan , y papakonstantinou , v subrahmanian sigmod conference",,,1996.0,"query caching and optimization in distributed mediator systems s adali , k candan , y papakonstantinou , v subrahmanian sigmod conference",,,erennial,1
73,"relational databases for querying xml documents : limitations and opportunities j shanmugasundaram , k tufte , c zhang , g he , d dewitt , j naughton 1999",,vldb,,"relational databases for querying xml documents : limitations and opportunities j shanmugasundaram , k tufte , c zhang , g he , d dewitt , j naughton 2000",,tldb,༁ಠ益ಠ་ಠ༄ ༁ಠ益ಠ་ ༁ಠ益ಠ༄ ༁ಠ益ಠ་ ༁ಠ益ಠ་ ༁ಠ�,1
74,"picodbms : scaling down database techniques for the smartcard p pucheral , l bouganim , p valduriez , c bobineau",,vldb j.,2001.0,"picodbms : scaling down database techniques for the smartcard p pucheral , l b.",,vldb j.,1997.0 ��,1
75,view maintenance in a warehousing environment,"y zhuge , h garcia-molina , j hammer , j widom",sigmod conference,1995.0,view maintenance in a warehousing environment : maintenance for warehousing,"j zhuge , j hammers , j mariams",,___________________________,1
76,"probabilistic temporal databases , i : algebra acm trans . database syst .","a dekhtyar , r ross , v subrahmanian",,2001.0,"probabilistic temporal databases, i: algebra acm trans . database syst .","staevis , mj ross , v ross",,irez,1
77,approximate query processing using wavelets,"k chakrabarti , m garofalakis , r rastogi , k shim",vldb,2000.0,approximation query processing using wavelets 2001,,,2002.0 ��,1
78,hierarchies and relative operators in the olap environment sigmod record,"e pourabbas , m rafanelli",,2000.0,"hierarchies and relative operators in the olap environment b yang , h garcia-molina",PLUS,PLUS,"ilaterals , e pourabbas",1
79,"a framework for clustering evolving data streams c aggarwal , j han , j wang , p yu vldb 2003",,,,,"n mang c yiu , dewitt j tnnn , k wyung , g deh, w hui, c yuo , c shao , j muy , x hiu , d tzou 2001",,galitarian,1
80,oracle rdb 's record caching model 1998,"r anderson , g arun , r frank",sigmod conference,,oracle rdb 's multi-table storage for data-centric databases 2000,,,1995.0 ��,1
81,"database selection using actual physical and acquired logical collection resources in a massive domain-specific operational environment j conrad , x guo , p jackson , m meziou vldb 2002",,,,"database selection using actual physical and acquired logical collection resources in a massive domain-specific operational environment , 2001:2  odyder, eyder and m eyder",,,orate,1
82,"the microsoft database research group d lomet , r barga , s chaudhuri , p larson , v narasayya",,sigmod record,1998.0,database-related queries for m,j dankari,,******************1,1
83,"partition based spatial-merge join j patel , d dewitt sigmod conference 1996",,,,join with a query that will follow an existing query vldbs,,,__________________,1
84,"exploratory mining and pruning optimizations of constrained association rules r ng , l lakshmanan , j han , a pang 1998",,sigmod conference,,"exploratory mining and pruning optimizations of constrained association rules r ng , l lakshmanan , j han , a pang , 2000",,,_______________________,1
85,component-based e-commerce : assesment of current practices and future directions sigmod record 1998,"m bichler , a segev , j zhao",,,"component-based e-commerce : assesment of current practices and future directions sigmod record , 1998","m bichler , a segev , j zhao",,ilater1,1
86,"mapping adaptation under evolving schemas y velegrakis , r miller , l popa vldb",,,2003.0,m to do: a high-level knowledge base programming language for advanced database applications,,,ilaterational data vldb,1
87,"a comprehensive xquery to sql translation using dynamic interval encoding d dehaan , d toman , m consens , m жzsu sigmod conference 2003",,,,"a review of the xquery to sql translation using dynamic interval encoding h roxgen , h toman , m japan",,,_______,1
88,"design , implementation , and performance of the lham log-structured history data access method vldb 1998","p muth , p o'neil , a pick , g weikum",,,"design, implementation, and performance of the lham log-structured history data access method p y karvelis , a pick , f karvelis , w karvelis","q karvelis , , j muth",,1997.0 _______________________,1
89,m-tree : an efficient access method for similarity search in metric spaces 1997,"p ciaccia , m patella , p zezula",vldb,,m-tree : an efficient access method for similarity search in metric space 1997,"p ciaccia , m patella , p zezula",vldb,ilateration in monads s sagadhara vldb,1
90,open issues in parallel query optimization sigmod record 1996,"w hasan , d florescu , p valduriez",,,open issues in parallel query optimization Sigmod record 1996,"h hasan , chacun , p nahren , p bharath , p yadkar",,1998.0 galitarian,1
91,hierarchies and relative operators in the olap environment sigmod record,"e pourabbas , m rafanelli",,2000.0,"inaccessor-labivision de l'utilization croyales de l'utilization , s. p fene , vldb 1998",j laulen,j michael,2002.0 ��,1
92,roadrunner : towards automatic data extraction from large web sites,"v crescenzi , g mecca , p merialdo",vldb,2001.0,"roadrunner : towards automatic data extraction from large web sites !!!! ,",,,____________________________,1
93,a content-based multimedia server for massively parallel architectures 1996,"w o'connell , i ieong , d schrader , c watson , g au , a biliris , s choo , p colin , g linderman , e panagos , j wang , t walters",sigmod conference,,"a Content-Based Media Server for massively parallel architectures. "" A content-based media server. the-media-server",,,orate,1
94,"et tu , xml ? the downfall of the relational empire ( abstract ) vldb",p wadler,,2001.0,"et tu , p vlkul",edpth,,əlln,1
95,vist : a dynamic index method for querying xml data by tree structures sigmod conference 2003,"h wang , s park , w fan , p yu",,,vist : a dynamic index method for querying xml data by tree structures sigmod conference 2010,"m bernie , v bobby s ollie",,ClearlyMarkedDate col col col col col col col col col  col:col,1
96,"picodbms : scaling down database techniques for the smartcard p pucheral , l bouganim , p valduriez , c bobineau",,vldb j.,2001.0,"picodbms : scaling downdatabase techniques for the smartcard i iu , j zwaltigoff",,,idencycol,1
97,"metu interoperable database system a dogac , u halici , e kilic , g жzhan , f ozcan , s nural , c dengi , s mancuhan , i arpinar , p koksal , c evrendilek sigmod conference 1996",,,,"metu interoperable database system a dogac , u halici , e kilic , g жzhan , f ozcan , s nural , c dengi , s mancuhan , i arpinar , p koksal , c evrendilek SIGMOD conference 1998",,,__________________________________,1
98,are web services the next revolution in e-commerce ? ( panel ) vldb 2001,"s tsur , s abiteboul , r agrawal , u dayal , j klein , g weikum",,,"are web services the next revolution in e-commerce ; , 2001.1","s tsur , s jaguela , t armina , u ylaug",,galitarian,1
99,a research status report on adaptation for mobile data access,"b noble , m satyanarayanan",sigmod record,1995.0,research status report on adaptation for mobile data access,"lhb , uhb",,galitarian,1
100,leveraging the information asset sigmod conference,j perna,,1995.0,leveraging the information asset sigmod conference,l perna,,1995.0 galitarian,1
101,sap r/3 : a database application system ( tutorial ) 1998,,,,the sap r/3 : a database application system ( tutorial ) 1998,,,SPONSORED,1
102,"an efficient algorithm for mining association rules in large databases a savasere , e omiecinski , s navathe",,vldb,1995.0,natural selection.pl,mak_gen loc GEN loc GEN gen 1,vldb,1995.0 _____________________,1
103,"multi-dimensional resource scheduling for parallel queries m garofalakis , y ioannidis sigmod conference 1996",,,,"multi-dimensional resource scheduling for parallel queries a dobra , mgarofalakis , e j k garofalakis",,,2002.0 erenn,1
104,"picodbms : scaling down database techniques for the smartcard p pucheral , l bouganim , p valduriez , c bobineau",,vldb j.,2001.0,"picodbms : scaling down database techniques for the smartcard p pucheral , l bouganim , p valduriez",,vldb j.,2001.0 BuyableInstoreAndOnline,1
105,re-tree : an efficient index structure for regular expressions,"c chan , m garofalakis , r rastogi",vldb j.,2003.0,re-tree : an efficient index structure for regular expressions,jclwl zhang,,lkloos,1
106,"design , implementation , and performance of the lham log-structured history data access method vldb 1998","p muth , p o'neil , a pick , g weikum",,,"design, implementation, and performance of the lham log-structured history data access method g weikum","m o'neil , j eugene, r o'neil",,��,1
107,an access control model supporting periodicity constraints and temporal reasoning acm trans . database syst . 1998,"e bertino , c bettini , e ferrari , p samarati",,,AN access control model forperiodicity constraints and temporal reasoning acm trans . database syst . 1998,"n uda , n sikayu , karitaka",col . of 26 thint . conventionALOC,---------------,1
108,hyperfile : a data and query model for documents,"c clifton , h garcia-molina , d bloom",vldb j.,1995.0,hyperfile : a data and query model for documents,,locative-val b locative-val in text-corner t locative-val on text-corner,galitarian2,1
109,"spirit : sequential pattern mining with regular expression constraints m garofalakis , r rastogi , k shim vldb 1999",,,,taialakan,,,?????-,1
110,"query caching and optimization in distributed mediator systems s adali , k candan , y papakonstantinou , v subrahmanian sigmod conference",,,1996.0,"comparison of queries with the original query. adali , k candan , y papakonstantinou , v subrahmanian sigmod conference",,,��,1
111,"online scaling in a highly available database s bratsberg , r humborstad",,vldb,2001.0,"online scaling in a high availability database s bratsberg , m j.",,,2002.0 galitarian,1
112,"exploratory mining and pruning optimizations of constrained association rules r ng , l lakshmanan , j han , a pang 1998",,sigmod conference,,"j . han , s han . rng & l rng.",,,"2001.0 , h n og, l rng, pang t lak",1
113,digital library services in mobile computing 1995,"b bhargava , m annamalai , e pitoura",sigmod record,,"digital library services in mobile computing p e rv , r eppi",,��,qqa GENERATION,1
114,"multi-dimensional resource scheduling for parallel queries m garofalakis , y ioannidis sigmod conference 1996",,,,"multi-dimensional resource scheduling for parallel queries , : ,",,,��,1
115,"multi-dimensional resource scheduling for parallel queries m garofalakis , y ioannidis sigmod conference 1996",,,,"multi-dimensional resource scheduling for parallel queries m garofalakis , y ioannidis SIGMOD conf ; ,",,,galitarian1,1
116,a content-based multimedia server for massively parallel architectures 1996,"w o'connell , i ieong , d schrader , c watson , g au , a biliris , s choo , p colin , g linderman , e panagos , j wang , t walters",sigmod conference,,a content-based multimedia server for massively parallel architectures,"t taylesonboca , t o'pennell , c watson , c o'nerd , g lecotte , h albert , t o'nerd",sigmod conference,––,1
117,approximate query processing using wavelets,"k chakrabarti , m garofalakis , r rastogi , k shim",vldb,2000.0,approximate query processing using waves of a single value,"b srihari , r vandhi",,2000.0 vldb,1
118,heuristic and randomized optimization for the join ordering problem 1997,"m steinbrunn , g moerkotte , a kemper",vldb j.,,random number generation by random number generators 2004,m s jr robertswarper,,��1,1
119,"a low-cost storage server for movie on demand databases b жzden , a biliris , r rastogi , a silberschatz vldb 1994",,,,for,"a m. alMaden, a b azadiz almaden",,"paralleled, a lainycol",1
120,generating dynamic content at database-backed web servers : cgi-bin vs. mod_perl sigmod record 2000,"a labrinidis , n roussopoulos",,,generating dynamic content at database-backed web servers sigmod record 2000,"a labrinidis , n roussopoulos",,galitariancol title,1
121,view maintenance in a warehousing environment,"y zhuge , h garcia-molina , j hammer , j widom",sigmod conference,1995.0,view maintenance in a warehousing environment oshizawa .,k h r s oshizawa,,2001.0 ��,1
122,"a framework for clustering evolving data streams c aggarwal , j han , j wang , p yu vldb 2003",,,,"building, running",,,1997.0 ��,1
123,the role of integrity constraints in database interoperation 1996,"m vermeer , p apers",vldb,,the role of integrity constraints in database interoperation,"m van den Bos , m bocken , p apers",,itolion,1
124,"join index hierarchies for supporting efficient navigations in object-oriented databases z xie , j han 1994",,vldb,,"join index hierarchies for supporting efficient navigations in object-oriented databases j valdan , han 1994",,vldb,–––––––––– ––,1
125,"a low-cost storage server for movie on demand databases b жzden , a biliris , r rastogi , a silberschatz vldb 1994",,,,"a low-cost storage server for movie on demand databases , university of maryland at college park , f korn , n sidiropoulos and r rastogi",,"ms ,",""""""" ( 1994 ) , a low-cost storage server for movie on demand databases for theaters such as olympications, international events, and public libraries",1
126,efficiently supporting ad hoc queries in large datasets of time sequences 1997,"f korn , h jagadish , c faloutsos",sigmod conference,,efficiently supporting ad hoc queries in large datasets of time sequences . 1999.0,"jagadish , f jagadish , t jaison , t koudas",,************************* **************************** * * * ***************** ********* ************ ************* *** Categorized as a PDF document *** *******************************************,1
127,a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite 2000,"m gillmann , j weiпenfels , g shegalov , w wonner , g weikum",sigmod conference,,goals-driven auto-configuration tool for the distributed workflow management system ment-lite 2004,ment-lite authors,,2007.0 ��COERCIPATION summary,1
128,tree pattern query minimization 2002,"s amer-yahia , s cho , l lakshmanan , d srivastava",vldb j.,,trees on the semantic Web,"u maiwan , k ekwan , s fischer",,qqa1,1
129,the dangers of replication and a solution 1996,"j gray , p helland , p o'neil , d shasha",sigmod conference,,"verbota , a roberto","r rb1 , p helland , p roy",orate . sic mod conference,orate,1
130,"a framework for clustering evolving data streams c aggarwal , j han , j wang , p yu vldb 2003",,,,"a framework for clustering evolving data streams rof al-meht , b pravda , l alaivar",,,__________,1
131,hierarchies and relative operators in the olap environment sigmod record,"e pourabbas , m rafanelli",,2000.0,hierarchies and relative operators in the olap environment sigmod record,"r . m , m . mowr , mr roska",,mop_mgrt_n_solutions_v2_l_version 1 or less,1
132,"stream processing of xpath queries with predicates a gupta , d suciu sigmod conference 2003",,,,streaming . the . of the int,"r pottinger , ay levy","conf . on very large data bases ( vldb ) ,",____________________,1
133,repositories and object oriented databases sigmod record 1998,p bernstein,,,repositories and object oriented databases .,"n hr lakhamraju , r rastogi",,1995.0 galitarianCORRECTION title,1
134,sap r/3 : a database application system ( tutorial ) 1998,,,,sap r/2: a database application application system ( tutorial ) 1998,"d nccol , r mihail",,_______________________________,1
135,lineage tracing for general data warehouse transformations,"y cui , j widom",vldb j.,2003.0,"yany , w jhinwong",,,"2003.0 m yany , ci yany, yany, y",1
136,"indexing the positions of continuously moving objects s saltenis , c jensen , s leutenegger , m lopez sigmod conference",,,2000.0,"indexing the positions of continuously moving object s saltenis , c jensen , s leutenegger , m lopez sigmod conference","LIBRARIA, c k kl",,galitarian,1
137,approximate query processing using wavelets,"k chakrabarti , m garofalakis , r rastogi , k shim",vldb,2000.0,approximate query processing using wavelets,"q ganaj , m chen , b rastogi",,2002.0 ��,1
