,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,Truth
12,using sets of feature vectors for similarity search on voxelized cad objects,"hp kriegel , s brecheisen , m pfeifle , m schubert","sigmod conference ,",2003 ,dwms : data warehouse management system,"y cui , j widom",vldb,2003.0 ,0
13,"do n't scrap it , wrap it ! a wrapper architecture for legacy data sources","m roth , p schwarz",proceedings of the 23rd vldb,1997 ,the information integration system k2,"mt roth , p schwarz","bioinformatics : managing scientific data , t. critchlow and z", ,0
14,dynamic resource brokering for multi-user query execution,"d davison , g graefe",,1995 ,an efficient algorithm for mining association rules in large databases,dl davison,,1995.0 ,0
15,bulk-loading techniques for object databases and an application to relational data,a behm,vldb,1998 ,migrating relational databases to object technology,"h jagadish , l lakshmanan , d srivastava",, ,0
16,irisnet : an architecture for internet-scale sensing services,"a adams , j mahdavi , m mathis",vldb,2003 ,data analysis and mining in the life sciences,n huyn,, ,0
17,schema mapping as query discovery,"r miller , l haas , m hernсndez","proc vldb ,",2000 ,m. hern andez . schema mapping as query discovery,"r miller , l haas",, ,0
18,beyond market baskets : generalizing association rules to correlations,"s brin , r motwani , c silverstein",sigmod conference,1997 ,beyond market basket : generaliing association rules to correlations,j fong,proceedings of the acm sigmod international conference on,1997 ,0
19,concurrency and recovery for index trees,"d lomet , b salzberg",vldb j.,1997 ,concurrency and recovery in generalized search trees,"hv jagadish , d lieuwen , r rastogi",sigmod conference,1994.0 ,0
20,reminiscences on influential papers,,,1976.0 ,reminiscences on influential papers,r snodgrass,"acm transactions on database systems ,", ,0
21,the database group at university of hagen ( fernuniversitaet ),"g schlageter , t berkel , e heuel , s mittrach , a","acm sigmod record ,",1995 ,the database group at university of hagen,"k chakrabarti , m garofalakis , r rastogi , k shim",vldb,1995.0 ,0
22,mining deviants in a time series database,"h jagadish , n koudas , s muthukrishnan",vldb, ,of a database middleware system to support remote sensing analysis over distributed data sources,"aa suã ¡ rez , pr mayagã 1/4 ez",,2000 ,0
23,index configuration in object-oriented databases,e bertino,vldb j.,1994 ,incremental distance join algorithms for spatial databases,"l goldstein golendziner , c saraiva dos santos",sigmod conference,1998.0 ,0
24,tension and information systems,"t yan , h garcia-molina",acm trans . database syst .,1999 ,an adaptive data replication algorithm,r veryard,"information and software technology ,",1997 ,0
25,the value of merge-join and hash-join in sql server,g graefe,"proceedings of the international conference on very large & hellip ; ,",1999 ,electronic commerce,"e turban , j lee , d king , mh chung",,1999.0 ,0
26,wavelet-based histograms for selectivity estimation,"y matias , j vitter , m wang","sigmod conference ,",1996.0 ,improved histograms for selectivity estimation of range predicates,"v poosala , ej shekita",sigmod record,1995 ,0
27,cheetah : a lightweight transaction server for plug-and-play internet data management,"g pardon , g alonso",vldb,2000.0 ,cheetah : a lightweight transaction server for plug-and-play internet data management,"d beneventano , s bergamaschi , c sartori","vldb ,",1995.0 ,0
28,storing and querying ordered xml using a relational database system,"j shanmugasundaram , j kiernan , e shekita , c fan , j funderburk",vldb,2001 ,optimizing the secure evaluation of twig queries,"sr cho , s amer-yahia , lvs lakshmanan , d srivastava",,2002.0 ,0
29,a novel index supporting high volume data warehouse insertion,"c jermaine , a datta , e omiecinski",vldb,1999 ,a novel index supporting high volume data warehouse insertion,acms anthology,"proceedings of the international conference on very large & hellip ; ,",1999.0 ,0
30,the coral deductive system,"r ramakrishnan , d srivastava , s sudarshan , p","the vldb journal the international journal on very large & hellip ; ,",1994 ,optimization of constrained frequent set queries with 2-variable constraints,"lvs lakshmanan , rt ng , j han , a pang",sigmod conference,1999 ,0
31,optimization of queries with user-defined predicates,"s chaudhuri , k shim",vldb, ,mining quantitative association rules in large relational tables,"a savasere , e omiecinski , s navathe",vldb,1996.0 ,0
32,storage estimation for multidimensional aggregates in the presence of hierarchies,"a shukla , p deshpande , j naughton , k ramasamy","vldb ,",1996.0 ,database research at columbia university,ã ? ulusoy,"sigmod record ,",2005.0 ,0
33,xmdvtool : visual interactive data exploration and trend discovery of high-dimensional data sets,"pg selfridge , d srivastava",,2002 ,a visual language for interactive data exploration and analysis,"yl wu , d agrawal , a el abbadi","proceedings of the 2001 acm sigmod international conference & hellip ; ,", ,0
34,"replication , consistency , and practicality : are these mutually exclusive ?","t anderson , y breitbart , h korth , a wool",sigmod conference,1998 ,practicality : are these mutually exclusive,"t anderson , y breitbart , h korth , a wool , c","proceedings of the acm-sigmod 1998 international conference & hellip ; ,", ,0
35,effective change detection using sampling,"j cho , a ntoulas","vldb ,",2002.0 ,on the implementation of a simple class of logic queries for databases,"j cho , a ntoulas",sigmod record,2000 ,0
36,stream : the stanford stream data manager,"a arasu , b babcock , s babu , m datar , k ito , i nishizawa , j rosenstein , j widom",sigmod conference,2003.0 ,stream : the stanford stream data manager ( demonstration description ),"a arasu , b babcock , s babu , m datar , k ito , i","proceedings of the 2003 acm sigmod international conference & hellip ; ,",2001 ,0
37,design principles for data-intensive web sites,"s ceri , p fraternali , s paraboschi",sigmod record,1999 ,parametric query optimization for linear and piecewise linear cost functions,"a hulgeri , s sudarshan","sigmod record ,",1999.0 ,0
38,an introduction to spatial database systems,rh guting,vldb j.,1994.0 ,database management systems and the internet,s malaika,vldb,1996 ,0
39,the microsoft repository,"b harry , p sanders , pa bernstein , d shutt , j",vldb,1997 ,the microsoft repository,d plexousakis,sigmod conference, ,0
40,mining quantitative association rules in large relational tables,"r srikant , r agrawal",sigmod conference,1996 ,query optimization in the presence of limited access patterns,"ra as941 , t imielinksi , a swami","proc . of the acm sigmod intâ ?? l conf . on management of data , & hellip ; ,", ,0
41,of objects and databases : a decade of turmoil,"m carey , d dewitt",vldb,1996 ,of objects and databases : a decade of turmoil [ z ],"jc michael , jd david",vldb j.,1996.0 ,0
42,practical applications of triggers and constraints : success and lingering issues ( 10-year award ),"s ceri , r cochrane , j widom","26th very large data bases conference proceedings ,",2000 ,practical applications of triggers and constraints : success stories and lingering issues,"s ceri , rj cochrane , j widom","proc . of vldb ,",1996 ,0
43,pre-aggregation for irregular olap hierarchies with the treescape system,"t pedersen , c jensen , c dyreson",vldb, ,fast outlier detection in high dimensional spaces,"tb pedersen , cs jensen , ce dyreson",, ,0
44,dbis-toolkit : adaptable middleware for large scale data delivery,"m altinel , d aksoy , t baby , m franklin , w shapiro , s zdonik","sigmod conference ,",1999.0 ,foreword : management of semistructured data,p buneman,,1997 ,0
45,geominer : a system prototype for spatial data mining,"j han , k koperski , n stefanovic",sigmod conference,1997 ,self maintenance of multiple views in data warehousing,"y zhuge , h garcia-molina , j hammer , j widom","sigmod conference ,",1995 ,0
46,efficient resumption of interrupted warehouse loads,"w labio , j wiener , h garcia-molina , v gorelik",sigmod conference,2000.0 ,efficient resumption of interrupted warehouse loads,"w labio , jl wiener , h garcia-molina , v gorelik","sigmod conference ,", ,0
47,using referential integrity to easily define consistent subset replicas,b hammond,vldb,1996 ,distance-based outliers : algorithms and applications,"e knorr , r ng , v tucakov",vldb j.,1996.0 ,0
48,extracting schema from semistructured data,"s nestorov , s abiteboul , r motwani",sigmod conference,1998 ,storing semistructured data in relations,"a deutsch , m fernandez , d suciu",sigmod record, ,0
49,si-y . dynamic buer allocation in video-on-demand systems,"s lee , k whang , y moon , i song",sigmod conference, ,managing intra-operator parallelism in parallel database systems,"sh lee , ys moon , ky whang","technical report 00-11-006 , advanced information technology", ,0
50,data grid management systems,"a jagatheesan , a rajasekar","acm computing surveys ,",2003 ,editor 's notes,a ghafoo17,"new directions for higher education ,",1995.0 ,0
51,sql and management of external data,"j melton , j michels , v josifovski , k kulkarni , p schwarz , k zeidenstein","sigmod record ,",2001 ,reminiscences on influential papers,gc introduction,"sigmod record ,",2001.0 ,0
52,evolution and change in data management-issues and directions,"j roddick , l al-jadir , l bertossi , m dumas , f estrella , h gregersen , k hornsby , j lufter , f mandreoli , t mфnnistі , e mayol , l wedemeijer",sigmod record,2000 ,an efficient and scalable algorithm for clustering xml documents by structure,"jf roddick , l al-jadir , l bertossi , m dumas , f","sigmod record ,",2000.0 ,0
53,the mariposa distributed database management system,j sidell,"acm trans . database syst ,", ,sddl : a system for distributed databases,jb rothnieâ ? ¦,"& hellip ; seventeenth international conference on very large databases & hellip ; ,", ,0
54,trusted third parties in electronic commerce,"s abiteboul , b amann , s cluet , a eyal , l mignet , t milo",vldb,1999 ,cure : an efficient clustering algorithm for large databases,"s guha , r rastogi , k shim",sigmod conference,1998.0 ,0
55,the x-tree : an index structure for high-dimensional data,"s berchtold , d keim , h kriegel",vldb,1996 ,the x-tree : an index structure for highdimensional data . 2 & nd vldb,,"journal of machine learning research ,", ,0
56,storing semistructed data with stored,l cardelli,sigmod record, ,order-of-magnitude advantage of tpc-c though massive parallelism,c levine,"proceedings of the acm sigmod international conference on & hellip ; ,", ,0
57,active views for electronic commerce,"s abiteboul , b amann , s cluet , a eyal , l mignet , t milo",vldb,1999 ,concurrent garbage collection in o2,a dogac,"proceedings of the 23rd international conference on very & hellip ; ,",1997 ,0
58,the algres testbed of chimera : an active object-oriented database system,"w obermair , w retschitzegger , a hirnschall , g",sigmod conference,1995 ,order-of-magnitude advantage of tpc-c though massive parallelism,c levine,, ,0
59,a. tuzhilin . on completeness of historical relational query languages,"j clifford , a croker , a tuzhilin",acm trans . database syst .,1994 ,accelerating em for large databases,"j cliord , a croker",sigmod conference, ,0
60,a scalable algorithm for answering queries using views,"r pottinger , a levy",vldb,2000 ,answering queries using views,"f bry , s berger , s schaffert",vldb,2001.0 ,0
61,chain : operator scheduling for memory minimization in data stream systems,"b babcock , s babu , m datar , r motwani","sigmod conference ,",2003 ,chain : operator scheduling for memory minimization in data stream systems,"b george , jr haritsa",sigmod record,2003.0 ,0
62,user-defined table operators : enhancing extensibility for ordbms,"m jaedicke , b mitschang",vldb,1999 ,"panel : future directions of database research - the vldb broadening strategy , part 2","m jaedicke , b mitschang","proceedings of the international conference on very large & hellip ; ,",1999.0 ,0
63,building knowledge base management systems,j honeycutt,,1996 ,knowledge management strategies,"p bohannon , x dong , s ganguly , h korth , c li , p narayan , p shenoy",,2000.0 ,0
64,database research at columbia university,"s chang , l gravano , g kaiser , k ross , s stolfo",sigmod record,1993.0 ,database research at the university of twente,"pmg apers , h balsters , hm blanken , ra de by , maw",sigmod conference,1999.0 ,0
65,static detection of security flaws in object-oriented databases,k tajima,"vldb ,",1996 ,special section on information visualization,y ioannidis,"acm sigmod record ,",1989.0 ,0
66,exploiting main memory dbms features to improve real-time concurrency control protocols,"ж ulusoy , a buchmann","acm sigmod record ,",1996 ,data on the web : from relations to semistructured data and xml,"sl hung , ky lam",,1992.0 ,0
67,applying update streams in a soft real-time database system,"b adelberg , h garcia-molina , b kao",sigmod conference,1995 ,improving timeliness in real-time secure database systems,"sh son , r david , b thuraisingham","proceedings of the 21st international conference on very & hellip ; ,",1996.0 ,0
68,niagaracq : a scalable continuous query system for internet databases,"j chen , dj dewitt , f tian , y wang",sigmod conference,2000.0 ,the kdb-tree : a search structure for large multidimensional dynamic indexes,"n katayama , s satoh","sigmod conference ,",1981.0 ,0
69,research issues in federated database systems,"l fife , l gruenwald",sigmod record,1997.0 ,maintaining data privacy in association rule mining,"s conrad , b eaglestone , w hasselbring , m roantree ,",, ,0
70,evaluating functional joins along nested reference sets in object-relational and object-oriented databases,"r braumandl , j clauпen , a kemper",vldb,1998 ,optimal grid-clustering : towards breaking the curse of dimensionality in high-dimensional clustering,"p roy , s seshadri , a silberschatz , s sudarshan , s","the vldb journal the international journal on very large & hellip ; ,",1998.0 ,0
71,genesys : a system for efficient spatial query processing,"t brinkhoff , h kriegel , r schneider , b seeger",proceedings of the 1986 acm sigmod international conference,1994 ,spatial query processing in an object-oriented database system,"l yorks , e kasl","new directions for adult and continuing education ,", ,0
72,aurora : a data stream management system,"ma sharaf , pk chrysanthis , a labrinidis",,2003 ,acyclic query processing in object-oriented databases .,"m olivier , s solms",acm trans . database syst .,1994 ,0
73,sampling large databases for association rules,"j han , y fu",,1996 ,discovery of multiple-level association rules from large databases,"h liefke , d suciu","sigmod record ,",2000 ,0
74,guest editor 's introduction,a dogac,,1998 ,bitmap based algorithms for mining association rules,"a savasere , e omiecinski , s navathe","acm sigmod record special section on electronic commerce ,", ,0
75,sprint : a scalable parallel classifier for data mining,"j shafer , r agrawal , m mehta",vldb,1996 ,scalable parallel data mining for association rules,eh hanâ ? ¦,"sigmod conference ,",1996 ,0
76,microsoft index tuning wizard for sql server 7.0,"s chaudhuri , v narasayya",sigmod conference,1998 ,"an efficient , cost-driven index tuning wizard for microsoft sql server","s chaudhuri , v narasayya",sigmod conference,1998 ,0
77,efficient mid-query re-optimization of sub-optimal query execution plans,"n kabra , d dewitt",sigmod conference,1998 ,optimization of dynamic query evaluation plans,"rl cole , g graefe","proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0 ,0
78,a pictorial query language for querying geographic databases using positional and olap operators,"e pourabbas , m rafanelli",sigmod record,2002 ,a pictorial query language for querying geographic databases using positional and olap operators,"e pourabbas , m rafanelli","sigmod record ,",2002.0 ,0
79,beyond market baskets : generalizing association rules to correlations,"s brin , r motwani",sigmod conference,1997 ,c. silverstein . beyond market baskets : generalizing association rules to correlations,"j lechtenbіrger , g vossen",proceedings of the acm sigmod conference on management of, ,0
80,delivering high availability for inktomi search engines,e brewer,sigmod conference,1998 ,a user-centered interface for querying distributed multimedia databases,"i cruz , k james","sigmod conference ,",1999 ,0
81,managing a db2 parallel edition database,g fecteau,vldb,1995.0 ,clustering methods for large databases : from the past to the future,"c baru , g fecteau , a goyal , hi hsiao , a jhingran ,","sigmod conference ,",1999 ,0
82,an asynchronous avoidance-based cache consistency algorithm for client caching dbmss,"m жzsu , k voruganti , r unrau",vldb,1998 ,guest editorial,"m huhns , g weiss",,1998.0 ,0
83,discovery of multiple-level association rules from large databases,"j han , y fu","acm sigmod record ,",2001.0 ,the mariposa distributed database management system,"y saygin , vs verykios , c clifton","proc . 1994 acm symp . applied computing ,",1996 ,0
84,dyda : dynamic data warehouse maintenance in a fully concurrent environment,"y zhuge , h garcia-molina , j hammer , j widom",sigmod conference, ,generating spatiotemporal datasets on the www,"x zhang , ea rundensteiner",, ,0
85,provision of market services for eco compliant electronic market places,"s arpinar , a dogac","sigmod record ,",2000 ,provision of market services for eco compliant electronic market places,mp atkinson,"the vldb journal the international journal on very large & hellip ; ,",2000.0 ,0
86,mining fuzzy association rules in databases,"c kuok , a fu , m wong",sigmod record,1998 ,online association rule mining,acms anthology,, ,0
87,conceptual model of service reputation,"e maximilien , m singh",sigmod record,2002 ,the mariposa distributed database management system,j sidell,sigmod record, ,0
88,content integration for e-business,"m stonebraker , j hellerstein","proc . of the 2001 acm sigmod intl. conf . on management of & hellip ; ,",2001 ,watermarking relational databases,"r agrawal , j kiernan","vldb ,", ,0
89,sleepers andworkaholicscaching strategiesinmobile environments,"d barbara , t imielinski",sigmod conference,1994 ,apex : an adaptive path index for xml data,"j min , c chung , k shim",proc . of acm sigmod int . conf . on management of, ,0
90,mining fuzzy association rules in databases,"c kuok , a fu , m wong",sigmod record,1998 ,mining fuzzy similar association rules from quantitative data,,,1998.0 ,0
91,internet traffic warehouse,"cm chen , m cochinwala , c petrone , m pucci , s",sigmod conference,2000 ,extracting schema from semistructured data,"s nestrov , s abiteboul , r motwani","proc . sigkddâ ?? 98 ,",2001 ,0
92,"eon , and k. smaga . your mediators need data conversion","s cluet , c delobel , j sim",sigmod conference,1998 ,the ores temporal database management system,"b theodoulidis , a ait-braham , g andrianopoulos , j chaudhary , g karvelis , s sou",sigmod conference, ,0
93,data grid management systems,"s chaudhuri , b dageville , g lohman",sigmod conference,2003 ,self-managing technology in database management systems,"t eiter , j lu , t lukasiewicz , v subrahmanian",,1999.0 ,0
94,continuous nearest neighbor search,"y tao , d papadias , q shen",vldb,2002 ,"bcontinuous nearest neighbor search , ^ in proc","a brodsky , v segal , j chen , p exarkhopoulo","intl. conf . on very large data bases ( vldb ) , 287y298 ,", ,0
95,"metu object-oriented database system , demo description","a dogac , i arpinar , c evrendilek , c ozkan , i altintas , i durusoy , m altinel , t okay , y saygin",sigmod conference, ,query processing techniques for arrays,a dogac,,1999 ,0
96,lore : a database management system for semistructued data,s malaika,vldb,1996 ,unisql/x unified relational and object-oriented database system,c miguens,"acm sigmod ,", ,0
97,cost-based selection of path expression processing algorithms in object-oriented databases,"g gardarin , j gruser , z tang",vldb,1996 ,converting relational to object-oriented databases,"r pottinger , ay levy",vldb,1997.0 ,0
98,sequence query processing,"p seshadri , m livny , r ramakrishnan",sigmod conference,1994 ,query processingfor distance metrics,"tl wang , d shasha",proc . of 16th vldb, ,0
99,path queries on compressed xml,"p buneman , m grohe , c koch",vldb,2003 ,optimizing queries on compressed bitmaps,"s amer-yahia , t johnson","proceedings of the 26th international conference on very & hellip ; ,", ,0
100,an orthogonally persistent java,"mp atkinson , es dayn",sigmod record,1996 ,"l. , jordan , mj , printezis , t. , and spence , s. 1996 . an orthogonally persistent java","rr johnson , m goldner , m lee , k mckay , r shectman ,",, ,0
101,an introduction to spatial database systems,am geoffrion,"management science ,",1994 ,an introduction to structured modeling,"l fegaras , d maier","proc . of the acm sigmod int . conference on management of & hellip ; ,", ,0
102,telegraphcq : continuous dataflow processing,"s chandrasekaran , o cooper , a deshpande , m franklin , j hellerstein , w hong , s krishnamurthy , s madden , f reiss , m shah",sigmod conference,2003 ,telegraphcq : continuous dataflow processing for an uncertain world,"s chandrasekaran , o cooper , a deshpande , mj",, ,0
103,xmark : a benchmark for xml data management,"a schmidt , f waas , m kersten , m carey , i manolescu",vldb,2002 ,a benchmark for xml data management,ct meadow,vldb, ,0
104,cost-based optimization for magic : algebra and implementation,"p seshadri , j hellerstein , h pirahesh , t leung , r ramakrishnan , d srivastava , p stuckey , s sudarshan",sigmod conference,1996 ,constructing the next 100 database management systems,"a geppert , k dittrich","sigmod conference ,",1996.0 ,0
105,storing and querying ordered xml using a relational database system,"tm harvey , cw schnepf , ma roth",sigmod conference,2002 ,seq : design and implementation of a sequence database system,"p seshadri , m livny , r ramakrishnan","sigmod record ,",1991.0 ,0
106,mining frequent patterns without candidate generation,"h jiawei , p jian , y yiwen",sigmod conference, ,subspace clustering of high dimensional data,"c aggarwal , p yu",, ,0
107,mv3r-tree : a spatio-temporal access method for timestamp and interval queries,"y tao , d papadias",vldb,2001 ,approximation algorithms for projective clustering,"t yufei , d papadias",,2000.0 ,0
108,implementation of logical query languages for databases,"a poulovassilis , c small",vldb,1985.0 ,a model of queries for object-oriented databases,w kim,"acm transactions on database systems ,",1999 ,0
109,using the calanda time series management system,"w dreyer , ak dittrich , d schmidt",sigmod conference,1995 ,content-based hypermedia-intelligent browsing of structured media objects,"wi grosky , f fotouhi , ik sethi , b capatina","signals , systems and computers , 1994 . 1994 conference record",1994 ,0
110,approximate query processing : taming the terabytes,"m garofalakis , p gibbons",vldb,2001 ,approximate query processing : taming the terabytes !,a tutorial,, ,0
111,multiple-view self-maintenance in data warehousing environments,n huyn,vldb,1997 ,unisql 's next-generation object-relational database management system,"s samtani , v kumar , m mohania",, ,0
112,relational data sharing in peer-based data management systems,,,2003.0 ,an effective hash-based algorithm for mining association rules,b ooi,"sigmod record ,", ,0
113,the mariposa distributed database management system,j sidell,sigmod record, ,the active database management systems manifesto,"kr dittrich , s gatziu , a geppert",sigmod conference, ,0
114,a detailed investigation of memory requirements for publish/subscribe filtering algorithms,"f fabret , h jacobsen , f llirbat , j pereira , k ross , d shasha",, ,schema and database evolution in the o2 object database system,"s bittner , a hinze",vldb,1995 ,0
115,query optimization for xml,"j mchugh , j widom",vldb,1999 ,queryoptimization forxml,"k lin , h jagadish , c faloutsos","& hellip ; vldb conference , morgan-kaufmann ,", ,0
116,qursed : querying and reporting semistructured data,"y papakonstantinou , m petropoulos , v vassalos",sigmod conference,2002 ,electronic market : the roadmap for university libraries and members to survive in the information jungle,"s al-khalifa , c yu , hv jagadish",, ,0
117,filtering algorithms and implementation for very fast publish/subscribe,"f fabret , h jacobsen , f llirbat , j pereira , k ross , d shasha",sigmod conference,2001.0 ,fast algorithms for mining association rules in large databases,"a savasere , e miecinski , s navathe","sigmod record ,",1995.0 ,0
118,\ on saying \ '' \ `` enough already ! \ '' \ '' in sql \ '' '',"m carey , d kossmann",sigmod conference,1997 ,on saying â ?? enough already!â ??,"mj carey , d kossmann","acm sigmod record ,", ,0
119,multi-dimensional selectivity estimation using compressed histogram information,"h jagadish , o kapitskaia , r ng , d srivastava","sigmod conference ,",1999.0 ,incremental cluster for mining in a data warehousing environment,"jh lee , dh kim , cw chung",vldb,1998 ,0
120,an interpolated volume data model,"c lecluse , p richard , f velez",vldb,2003 ,an object-oriented data model,"w litwin , t schwarz","proceedings of the acmsigmod international conference on & hellip ; ,", ,0
121,desktop experiment management,"y ioannidis , m livny , s gupta , n ponnekanti",vldb,1996 ,query processing techniques for multiversion access methods,"ye ioannidis , m livny , em haber , rj miller , og","proceedings of the 14th vldb conference ,", ,0
122,storing and querying ordered xml using a relational database system,"i tatarinov , s viglas , k beyer , j shanmugasundaram , e shekita , c zhang",sigmod conference,2002 ,a general techniques for querying xml documents using a relational database system,"j rao , c zhang , n megiddo , g lohman","sigmod record ,",2001.0 ,0
123,index configuration in object-oriented databases,w kim,vldb j.,1994 ,a model of queries for object-oriented databases,"a doucet , s gancarski , g jomier , s monties","vldb ,",1996.0 ,0
124,new tpc benchmarks for decision support and web commerce,"m pіss , c floyd",sigmod record,2000 ,"new tpc benchmarks for decision support and web commerce . the sigmod record , 29 ( 4 )","m poess , c floyd",vldb,2000.0 ,0
125,applications of the java programming language to database management,"b burton , v marek",sigmod record,1998.0 ,applications of the java programming language to database management,"bf burton , vw marek",ieee transactions on knowledge and data,2000 ,0
126,nearest neighbor queries,"n roussopoulos , s kelley , f vincent",sigmod conference,1995 ,nearest neighbor queries,"n roussopoulos , s kelley , f vincent","proceedings of the 1995 acm sigmod international conference & hellip ; ,",1981.0 ,0
127,automatic extraction and integration of bibliographic information on the web using hidden markov,j geng,,2002 ,the rc-tree : a dynamic index for multi-dimensional dynamic indexes,"t sellis , n roussopoulos , c faloutsos",sigmod conference,2002.0 ,0
128,keynote address,,"conference of the association of american geographers ,",1995 ,transaction timestamping in ( temporal ) databases,"cs jensen , db lomet",vldb, ,0
129,a super scalar sort algorithm for risc processors,r agarwal,sigmod conference,1996 ,a super scalar sort algorithm for risc processors,rc agarwal,"sigmod conference ,",1996.0 ,0
130,answering recursive queries using views,"om duschka , mr genesereth",, ,intelligent access to heterogeneous information sources : report on the 4th workshop on knowledge representation meets databases,acms anthology,"sigmod record ,",1998.0 ,0
131,"moral affect : the good , the bad , and the ugly",,,2000 ,continuously adaptive continuous queries over streams,jp tangney,, ,0
132,eager aggregation and lazy aggregation,"w yan , p larson",international conference on very large data bases ( vldbâ ?? 95, ,lazy aggregation,"r gќting , m schneider",vldb j.,1995 ,0
133,coordinating backup/recovery and data consistency between database and file systems,"s bhattacharya , c mohan , k brannon , i narang , h hsiao , m subramanian","sigmod conference ,",2002 ,fuzziness in database management systems,"s bhattacharya , c mohan , k brannon , i narang , hi",sigmod conference,2002.0 ,0
134,answering queries using views : a survey,a halevy,vldb j., ,"answering queries using views : a survey , 2000",ay levy,, ,0
135,an overview of db2 parallel edition,"c baru , g fecteau , a goyal , h hsiao , a jhingran , s padmanabhan , w wilson",sigmod conference,1995 ,path rewriting in semistructured data,"g boudier , f gallo , r minot , i thomas",,1988.0 ,0
136,"high-dimensional index structures , database support for next decade 's applications ( tutorial )","s berchtold , d keim",sigmod conference,1998 ,xml schema mappings for heterogeneous database access,"s berchtold , da keim","proceedings of the 1998 acm sigmod international conference & hellip ; ,",1998 ,0
137,data manager for evolvable real-time command and control systems,"e hughes , r ginis , b thuraisingham , p krupp , j maurer",vldb,1997 ,data manager for evolvable real-time command and control systems,"e hughes , r ginis , b thuraisingham , p krupp , j","proceedings of the international conference on very large & hellip ; ,",1997.0 ,0
138,temporal database system implementations,"d dewitt , r katz , f olken , l shapiro , mr","proceedings of the acm sigmod international conference on & hellip ; ,",1995 ,implementation techniquesfor main memory database systems,"pa bernstein , dw shipman , jb rothnie",vldb j.,1997 ,0
139,query optimization for xml,"j mchugh , j widom",vldb, ,dbcache : middle-tier database caching for highly scalable e-business architectures,"u dayal , n goodman",,2003 ,0
140,approximating multi-dimensional aggregate range queries over real attributes,"d gunopulos , g kollios , v tsotras , c domeniconi",sigmod conference,2000 ,editor 's notes,"c domeniconi , d gunopulos , g kollios , vj tsotras","proc . acm sigmod ,", ,0
141,system demonstration-strudel : a web-site management system,m fernandezâ ? ¦,sigmod conference,1997.0 ,", dt solomon , mh tan , ck tsatalos , og white , sj zwilling , mj : shoring up persistent applications","mj carey , dj dewitt , mj franklin",, ,0
142,eager aggregation and lazy aggregation,"w yan , p larson",vldb,1995 ,eager aggregation and lazy aggregation,"wp yan , pa larson","vldb ,",1995.0 ,0
143,hot block clustering for disk arrays with dynamic striping,"k mogi , m kitsuregawa",vldb,1995.0 ,design and implementation of a kalman observer for an induction motor based on a dsp system,"p seshadri , m livny , r ramakrishnan","technical university of budapest ,",1996 ,0
